ts,symbol,combo,event,direction,st_line,regime,bars_since_flip,rsi_ok,adx_slope_ok,rsi,adx_slope,low
2024-07-04 10:00:00-04:00,AAPL,B,flip_armed,LONG,277.76660618325167,trending,,,,,,
2024-07-04 10:15:00-04:00,AAPL,B,pullback_entry,LONG,280.5593774902876,,1.0,,,60.37380947241288,1.9192560574285231,285.6251687860854
2024-07-05 10:45:00-04:00,AAPL,B,flip_armed,SHORT,303.1555249871681,trending,,,,,,
2024-07-05 11:00:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,1.0,False,False,51.98962350224477,-1.5955275448742015,
2024-07-05 11:15:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,2.0,False,False,57.04326785894407,-4.804846795655159,
2024-07-05 11:30:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,3.0,False,False,56.910973432829195,-3.0490478793617797,
2024-07-05 11:45:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,4.0,False,False,55.7455577130417,-3.7690827783590244,
2024-07-05 12:00:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,5.0,False,False,52.70297635780009,-1.6566090112462284,
2024-07-05 12:15:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,6.0,False,False,52.964473985653136,-1.4199505810681963,
2024-07-05 12:30:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,7.0,False,False,56.810060560116526,-1.6862567279376854,
2024-07-05 12:45:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,8.0,False,True,62.39316196214909,1.4736948848282694,
2024-07-05 13:00:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,9.0,False,True,56.51176743947121,1.2631670441385126,
2024-07-05 13:15:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,10.0,False,True,59.306904174117584,0.71354031227634,
2024-07-05 13:30:00-04:00,AAPL,B,reflip_disarm,SHORT,,,11.0,,,,,
2024-07-05 13:30:00-04:00,AAPL,B,flip_armed,LONG,295.18783591563886,trending,,,,,,
2024-07-05 13:45:00-04:00,AAPL,B,pullback_entry,LONG,296.653835443761,,1.0,,,63.53069639234369,3.445184707317935,302.30653042002695
2024-07-09 11:45:00-04:00,AAPL,B,flip_armed,SHORT,332.44989122839166,corrective,,,,,,
2024-07-09 12:00:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,1.0,False,False,55.30524159608157,-4.861877080860914,
2024-07-09 12:15:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,2.0,False,False,52.67767596504698,-4.1673232121665045,
2024-07-09 12:30:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,3.0,False,False,54.603487468948074,-1.7414256729296014,
2024-07-09 12:45:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,4.0,False,False,59.68614301358681,-0.839639598810777,
2024-07-09 13:00:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,5.0,False,True,63.77662349846221,1.44124969653787,
2024-07-09 13:15:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,6.0,False,True,62.861165146184035,1.2353568827467463,
2024-07-09 13:30:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,7.0,False,False,56.40254124377842,-3.6807374980715295,
2024-07-09 13:45:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,8.0,False,False,51.40873892855487,-0.8677438933612933,
2024-07-09 14:00:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,9.0,False,False,57.23892332289142,-1.9279009437203456,
2024-07-09 14:15:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,10.0,False,False,57.224770805546896,-2.162704632677123,
2024-07-09 14:30:00-04:00,AAPL,B,window_expired,SHORT,,,11.0,,,,,
2024-07-09 14:45:00-04:00,AAPL,B,flip_armed,LONG,323.86992898414684,corrective,,,,,,
2024-07-09 15:00:00-04:00,AAPL,B,pullback_entry,LONG,325.7973893417774,,1.0,,,61.26261232036562,1.5229420803586393,331.3120772502285
2024-07-10 15:45:00-04:00,AAPL,B,flip_armed,SHORT,346.63182367042856,corrective,,,,,,
2024-07-11 09:30:00-04:00,AAPL,B,pullback_entry,SHORT,342.54346780174194,,1.0,,,41.299442629346395,0.8799983915192726,334.9097984602597
2024-07-11 11:00:00-04:00,AAPL,B,flip_armed,LONG,335.29180274768714,corrective,,,,,,
2024-07-11 11:15:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,1.0,False,False,49.16739079864968,-1.8216908367365292,
2024-07-11 11:30:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,2.0,False,False,48.726253476037144,-2.5690418216431503,
2024-07-11 11:45:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,3.0,False,False,46.200331304282415,-2.79689834825146,
2024-07-11 12:00:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,4.0,False,False,49.92069749378147,-1.563564434343938,
2024-07-11 12:15:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,5.0,False,False,49.016459335885216,-1.3401980865805179,
2024-07-11 12:30:00-04:00,AAPL,B,pullback_entry,LONG,335.29180274768714,,6.0,,,53.15714143867291,1.2060375787454731,338.42355009983316
2024-07-12 14:00:00-04:00,AAPL,B,flip_armed,LONG,332.91765512490997,corrective,,,,,,
2024-07-12 14:15:00-04:00,AAPL,B,pullback_entry,LONG,334.77233235822547,,1.0,,,58.93150896526564,3.7752198659106178,340.95020778199586
2024-07-15 15:00:00-04:00,AAPL,B,flip_armed,SHORT,354.510648822753,corrective,,,,,,
2024-07-15 15:15:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,1.0,True,False,48.56644416430767,-0.01793671702070654,
2024-07-15 15:30:00-04:00,AAPL,B,pullback_entry,SHORT,350.1233096196501,,2.0,,,44.26714658193641,2.538099875224489,340.6897747300439
2024-07-17 09:30:00-04:00,AAPL,B,flip_armed,LONG,324.36117303573633,corrective,,,,,,
2024-07-17 09:45:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,1.0,False,False,49.831770812257965,-2.0731468794874566,
2024-07-17 10:00:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,2.0,True,False,52.12023982018218,-2.2633385504358934,
2024-07-17 10:15:00-04:00,AAPL,B,pullback_entry,LONG,326.9505330342939,,3.0,,,57.86745703249138,1.3824986116210276,332.94092699097797
2024-07-17 12:00:00-04:00,AAPL,B,flip_armed,SHORT,333.81246874462374,trending,,,,,,
2024-07-17 12:15:00-04:00,AAPL,B,pullback_entry,SHORT,333.19395817478767,,1.0,,,38.49561207719916,1.7817036641726105,326.37797463741094
2024-07-17 15:00:00-04:00,AAPL,B,flip_armed,LONG,328.10529310363444,trending,,,,,,
2024-07-17 15:15:00-04:00,AAPL,B,pullback_entry,LONG,332.01941461863225,,1.0,,,69.20367045431396,6.6512364402060555,336.962979258928
2024-07-18 13:45:00-04:00,AAPL,B,flip_armed,SHORT,357.90082716419346,corrective,,,,,,
2024-07-18 14:00:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,1.0,False,False,56.66118434237617,-4.03716837944129,
2024-07-18 14:15:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,2.0,False,False,61.07148531629949,-6.751192819118629,
2024-07-18 14:30:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,3.0,False,False,65.73598067514516,-3.4656357845844354,
2024-07-18 14:45:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,4.0,False,False,66.59339720221045,-2.268246441339514,
2024-07-18 15:00:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,5.0,False,False,66.18029203272877,-1.944211235433869,
2024-07-18 15:15:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,6.0,False,False,66.39640885537659,-1.1666664705662981,
2024-07-18 15:30:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,7.0,False,False,56.843682326263014,-4.135878270218409,
2024-07-18 15:45:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,8.0,False,False,54.8881647770773,-1.2796749674809753,
2024-07-19 09:30:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,9.0,False,False,57.32639500051526,-1.3465002014800085,
2024-07-19 09:45:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,10.0,False,False,56.24810781087957,-1.5184856646153726,
2024-07-19 10:00:00-04:00,AAPL,B,window_expired,SHORT,,,11.0,,,,,
2024-07-19 14:30:00-04:00,AAPL,B,flip_armed,LONG,342.4740351494677,corrective,,,,,,
2024-07-19 14:45:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,1.0,True,False,53.90959248506804,-2.414003645188842,
2024-07-19 15:00:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,2.0,True,False,56.251296072182804,-0.6659994829772273,
2024-07-19 15:15:00-04:00,AAPL,B,pullback_entry,LONG,347.92921396541647,,3.0,,,62.82758413884129,3.8984979125378914,352.75382604654635
2024-07-22 11:45:00-04:00,AAPL,B,flip_armed,SHORT,354.8314242907103,corrective,,,,,,
2024-07-22 12:00:00-04:00,AAPL,B,pullback_entry,SHORT,352.23872326049445,,1.0,,,33.491663385995665,6.559992464670394,341.90150985017186
2024-07-23 10:45:00-04:00,AAPL,B,flip_armed,LONG,333.4487742440577,corrective,,,,,,
2024-07-23 11:00:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,1.0,False,True,43.082700708033585,1.7600902695255698,
2024-07-23 11:15:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,2.0,False,False,41.82206202177807,-1.5153681634989802,
2024-07-23 11:30:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,3.0,False,False,41.24479158132831,-1.2988869972848427,
2024-07-23 11:45:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,4.0,False,False,42.33336958717281,-1.4762406071063516,
2024-07-23 12:00:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,5.0,False,True,43.42898345541878,0.799666858903052,
2024-07-23 12:15:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,6.0,False,True,42.94047521233614,0.6854287362026099,
2024-07-23 12:30:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,7.0,False,True,49.69291680611455,3.763164631341443,
2024-07-23 12:45:00-04:00,AAPL,B,pullback_entry,LONG,335.35897580347785,,8.0,,,54.131254820655755,4.690450932249426,340.86171838493203
2024-07-24 11:30:00-04:00,AAPL,B,flip_armed,SHORT,352.36276512841977,corrective,,,,,,
2024-07-24 11:45:00-04:00,AAPL,B,pullback_entry,SHORT,349.35375249137866,,1.0,,,41.95031847091486,1.220431504696048,341.6909468796866
2024-07-24 15:30:00-04:00,AAPL,B,flip_armed,LONG,341.6684436001178,corrective,,,,,,
2024-07-24 15:45:00-04:00,AAPL,B,pullback_entry,LONG,341.6684436001178,,1.0,,,54.07588509164908,2.7063060559263654,346.6021843394148
2024-07-26 09:45:00-04:00,AAPL,B,flip_armed,SHORT,357.9526606138596,corrective,,,,,,
2024-07-26 10:00:00-04:00,AAPL,B,pullback_entry,SHORT,357.66934896678504,,1.0,,,44.789644504921405,3.41563151340943,351.1538871951231
2024-07-26 14:30:00-04:00,AAPL,B,flip_armed,LONG,343.03086490023,trending,,,,,,
2024-07-26 14:45:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,1.0,True,False,54.52585681734214,-0.20140787307526153,
2024-07-26 15:00:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,2.0,False,False,49.94425571221948,-2.9633888922029996,
2024-07-26 15:15:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,3.0,False,False,48.72504014762044,-3.736317708811896,
2024-07-26 15:30:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,4.0,False,False,48.1908232354577,-3.245012482011596,
2024-07-26 15:45:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,5.0,False,False,45.87828494799039,-0.9123324033716749,
2024-07-29 09:30:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,6.0,False,False,48.7686602371963,-1.079629325526735,
2024-07-29 09:45:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,7.0,False,True,43.19783796067607,1.967742498763947,
2024-07-29 10:00:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,8.0,False,True,43.956789108516745,1.6866364275119565,
2024-07-29 10:15:00-04:00,AAPL,B,reflip_disarm,LONG,,,9.0,,,,,
2024-07-29 10:15:00-04:00,AAPL,B,flip_armed,SHORT,353.12048329690464,trending,,,,,,
2024-07-29 10:30:00-04:00,AAPL,B,pullback_entry,SHORT,352.95889575867176,,1.0,,,43.91640583329475,2.8448632783084626,345.5664228183697
2024-07-30 15:00:00-04:00,AAPL,B,flip_armed,LONG,320.38513091063504,trending,,,,,,
2024-07-30 15:15:00-04:00,AAPL,B,pullback_entry,LONG,324.43841266998186,,1.0,,,58.12652320705835,0.2662137126330393,329.02293011570805
2024-08-01 09:30:00-04:00,AAPL,B,flip_armed,SHORT,340.44904056357154,corrective,,,,,,
2024-08-01 09:45:00-04:00,AAPL,B,pullback_entry,SHORT,340.44904056357154,,1.0,,,47.062552193131715,0.7279784290432225,333.05322589677206
2024-08-01 15:15:00-04:00,AAPL,B,flip_armed,LONG,331.56474445967,corrective,,,,,,
2024-08-01 15:30:00-04:00,AAPL,B,pullback_entry,LONG,332.56005453931846,,1.0,,,54.80166125589926,4.52272700771028,337.2376523627033
2024-08-02 11:00:00-04:00,AAPL,B,flip_armed,SHORT,338.9994748372743,corrective,,,,,,
2024-08-02 11:15:00-04:00,AAPL,B,pullback_entry,SHORT,337.52601241896934,,1.0,,,42.85777239402983,3.356761414731732,331.81188646991814
2024-08-02 13:00:00-04:00,AAPL,B,flip_armed,LONG,327.99813473171287,corrective,,,,,,
2024-08-02 13:15:00-04:00,AAPL,B,pullback_entry,LONG,329.82201536170135,,1.0,,,51.55701153269934,2.0127348700038006,334.85444251050524
2024-08-05 12:00:00-04:00,AAPL,B,flip_armed,SHORT,344.8507621987659,corrective,,,,,,
2024-08-05 12:15:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,1.0,True,False,47.33706102760036,-1.4721969264583166,
2024-08-05 12:30:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,2.0,True,False,48.66733301742596,-3.6591194722642193,
2024-08-05 12:45:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,3.0,True,False,49.346550357312736,-3.423944159506263,
2024-08-05 13:00:00-04:00,AAPL,B,pullback_entry,SHORT,342.9518221047412,,4.0,,,42.68377683221473,0.8224193182161557,333.802526989878
2024-08-06 09:45:00-04:00,AAPL,B,flip_armed,LONG,327.92255885990573,corrective,,,,,,
2024-08-06 10:00:00-04:00,AAPL,B,pullback_entry,LONG,328.7812733537506,,1.0,,,51.08091333119964,2.716592054271782,333.51447959094264
2024-08-06 15:15:00-04:00,AAPL,B,flip_armed,SHORT,335.84322246517263,corrective,,,,,,
2024-08-06 15:30:00-04:00,AAPL,B,pullback_entry,SHORT,333.54381354525515,,1.0,,,35.61925991945826,4.035103910930161,327.5581535254377
2024-08-07 10:30:00-04:00,AAPL,B,flip_armed,LONG,329.46975086456183,corrective,,,,,,
2024-08-07 10:45:00-04:00,AAPL,B,pullback_entry,LONG,331.71216491596846,,1.0,,,61.50855360536525,3.8230758375150167,336.3953638775153
2024-08-07 12:15:00-04:00,AAPL,B,flip_armed,SHORT,337.8480796737714,corrective,,,,,,
2024-08-07 12:30:00-04:00,AAPL,B,pullback_entry,SHORT,334.40081981943223,,1.0,,,34.89817904341213,2.820646336395207,325.098614304027
2024-08-09 10:30:00-04:00,AAPL,B,flip_armed,LONG,321.0024360453803,trending,,,,,,
2024-08-09 10:45:00-04:00,AAPL,B,pullback_entry,LONG,323.7710304933953,,1.0,,,60.260732968659525,4.45900496850264,329.72870183638867
2024-08-12 09:30:00-04:00,AAPL,B,flip_armed,SHORT,345.646449643746,trending,,,,,,
2024-08-12 09:45:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,1.0,False,False,54.7023953736116,-1.2817659947625586,
2024-08-12 10:00:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,2.0,False,False,56.30999403796055,-3.1546881982950445,
2024-08-12 10:15:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,3.0,False,False,50.98523206326645,-0.2978073082267727,
2024-08-12 10:30:00-04:00,AAPL,B,pullback_entry,SHORT,344.04417106622833,,4.0,,,46.4564266309946,1.1227083759321026,335.0446599993921
2024-08-12 13:15:00-04:00,AAPL,B,flip_armed,LONG,335.5822387952485,corrective,,,,,,
2024-08-12 13:30:00-04:00,AAPL,B,pullback_entry,LONG,338.99676530807176,,1.0,,,66.28621492401136,5.3384980422627315,345.42750367868433
2024-08-12 15:30:00-04:00,AAPL,B,flip_armed,SHORT,349.7116383975034,corrective,,,,,,
2024-08-12 15:45:00-04:00,AAPL,B,pullback_entry,SHORT,345.85892759329016,,1.0,,,38.91185128689645,3.6229336161209176,334.4370616182955
2024-08-14 10:00:00-04:00,AAPL,B,flip_armed,LONG,322.2319949239026,corrective,,,,,,
2024-08-14 10:15:00-04:00,AAPL,B,pullback_entry,LONG,325.19262963008947,,1.0,,,57.01447933401127,4.377458191527602,330.8188077192047
2024-08-14 11:45:00-04:00,AAPL,B,flip_armed,SHORT,331.9688312656897,corrective,,,,,,
2024-08-14 12:00:00-04:00,AAPL,B,pullback_entry,SHORT,330.7437789942428,,1.0,,,36.555115735190014,3.632520572462049,321.3242954779475
2024-08-15 10:45:00-04:00,AAPL,B,flip_armed,LONG,321.88832402181026,corrective,,,,,,
2024-08-15 11:00:00-04:00,AAPL,B,pullback_entry,LONG,323.263462760555,,1.0,,,57.53790674686872,2.283607989994895,328.62711089135917
2024-08-15 12:00:00-04:00,AAPL,B,flip_armed,SHORT,328.1778615574446,corrective,,,,,,
2024-08-15 12:15:00-04:00,AAPL,B,pullback_entry,SHORT,326.6056138792219,,1.0,,,34.83351408031895,5.165292123963571,317.39210754646064
2024-08-16 13:00:00-04:00,AAPL,B,flip_armed,SHORT,319.0310237200755,trending,,,,,,
2024-08-16 13:15:00-04:00,AAPL,B,pullback_entry,SHORT,317.5765343623944,,1.0,,,37.88283234568514,4.268304742963469,311.141533159084
2024-08-19 11:45:00-04:00,AAPL,B,flip_armed,LONG,299.7965337433499,corrective,,,,,,
2024-08-19 12:00:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,1.0,False,False,44.80093259323136,-3.7126604280955107,
2024-08-19 12:15:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,2.0,False,False,40.418932725642925,-0.25337434554853644,
2024-08-19 12:30:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,3.0,False,True,47.04574517517997,0.27723237073054463,
2024-08-19 12:45:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,4.0,False,True,45.10229714451037,0.2376277463404648,
2024-08-19 13:00:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,5.0,False,True,44.520738770970574,0.20368092543468208,
2024-08-19 13:15:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,6.0,False,True,41.703218287290625,1.8078562372168108,
2024-08-19 13:30:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,7.0,False,True,38.014864606477666,3.7244358769588217,
2024-08-19 13:45:00-04:00,AAPL,B,reflip_disarm,LONG,,,8.0,,,,,
2024-08-19 13:45:00-04:00,AAPL,B,flip_armed,SHORT,308.68950657621076,corrective,,,,,,
2024-08-19 14:00:00-04:00,AAPL,B,pullback_entry,SHORT,306.99904435814693,,1.0,,,33.70521702623593,4.058124451886258,299.66903064105134
2024-08-21 11:15:00-04:00,AAPL,B,flip_armed,LONG,288.13912559372994,corrective,,,,,,
2024-08-21 11:30:00-04:00,AAPL,B,pullback_entry,LONG,289.8185431342406,,1.0,,,55.34555532220512,3.0120824697506343,294.16561113089256
2024-08-22 12:00:00-04:00,AAPL,B,flip_armed,SHORT,303.98511879141734,corrective,,,,,,
2024-08-22 12:15:00-04:00,AAPL,B,pullback_entry,SHORT,301.7233715554265,,1.0,,,34.8696979142544,6.302203649477356,294.7441020059353
2024-08-22 13:45:00-04:00,AAPL,B,flip_armed,LONG,291.6517271608628,corrective,,,,,,
2024-08-22 14:00:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,1.0,False,False,47.34249574544501,-4.911362090468927,
2024-08-22 14:15:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,2.0,False,False,47.45756258886012,-4.209738934687657,
2024-08-22 14:30:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,3.0,True,False,50.38948292476534,-1.6344929614120325,
2024-08-22 14:45:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,4.0,False,False,47.47382547351529,-0.6616558975072699,
2024-08-22 15:00:00-04:00,AAPL,B,pullback_entry,LONG,291.6936919601942,,5.0,,,51.626517001739,0.9076035238338385,297.1405710690713
2024-08-23 13:00:00-04:00,AAPL,B,flip_armed,SHORT,302.94151358456276,corrective,,,,,,
2024-08-23 13:15:00-04:00,AAPL,B,pullback_entry,SHORT,301.942768756264,,1.0,,,39.78539656482268,2.246006517121991,295.9092835694516
2024-08-26 09:45:00-04:00,AAPL,B,flip_armed,LONG,289.1361120667733,corrective,,,,,,
2024-08-26 10:00:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,1.0,False,False,45.35619177492954,-3.954059715303025,
2024-08-26 10:15:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,2.0,False,False,43.01563641707061,-3.219096682964558,
2024-08-26 10:30:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,3.0,False,False,42.64480550104019,-1.5988499612283498,
2024-08-26 10:45:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,4.0,False,True,37.774498686879966,1.5230324418726369,
2024-08-26 11:00:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,5.0,False,True,37.548463588584745,1.3054563787479694,
2024-08-26 11:15:00-04:00,AAPL,B,reflip_disarm,LONG,,,6.0,,,,,
2024-08-26 11:15:00-04:00,AAPL,B,flip_armed,SHORT,293.96992738410455,corrective,,,,,,
2024-08-26 11:30:00-04:00,AAPL,B,pullback_entry,SHORT,292.91810717676333,,1.0,,,35.238235481206175,3.0369906707803835,287.48892412910385
2024-08-26 13:45:00-04:00,AAPL,B,flip_armed,LONG,287.71509911472134,trending,,,,,,
2024-08-26 14:00:00-04:00,AAPL,B,pullback_entry,LONG,288.58417353933476,,1.0,,,58.90850106183977,3.6547747818817697,292.14088717283425
2024-08-27 14:30:00-04:00,AAPL,B,flip_armed,SHORT,297.56145313669043,corrective,,,,,,
2024-08-27 14:45:00-04:00,AAPL,B,pullback_entry,SHORT,297.34541164636676,,1.0,,,41.36969711277344,1.8670604443743812,290.9467109438536
2024-08-28 13:45:00-04:00,AAPL,B,flip_armed,LONG,287.67638346010864,corrective,,,,,,
2024-08-28 14:00:00-04:00,AAPL,B,pullback_entry,LONG,288.24295444748924,,1.0,,,53.88220099578484,5.275993980962983,292.68316160947944
2024-08-29 10:00:00-04:00,AAPL,B,flip_armed,SHORT,295.0167965489893,corrective,,,,,,
2024-08-29 10:15:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,1.0,False,False,52.76952405312502,-3.509264855006382,
2024-08-29 10:30:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,2.0,False,False,52.20277001163428,-3.007941304291183,
2024-08-29 10:45:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,3.0,False,False,51.47255734073265,-2.578235403678157,
2024-08-29 11:00:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,4.0,False,False,51.76498909310223,-1.930178958425742,
2024-08-29 11:15:00-04:00,AAPL,B,reflip_disarm,SHORT,,,5.0,,,,,
2024-08-29 11:15:00-04:00,AAPL,B,flip_armed,LONG,288.80015851920416,corrective,,,,,,
2024-08-29 11:30:00-04:00,AAPL,B,pullback_entry,LONG,290.94782544016243,,1.0,,,59.34247782481467,3.523661151646884,295.14216168453936
2024-08-30 13:30:00-04:00,AAPL,B,flip_armed,SHORT,300.132488533494,trending,,,,,,
2024-08-30 13:45:00-04:00,AAPL,B,pullback_entry,SHORT,297.9646695939923,,1.0,,,35.65636943454423,3.373780390904006,289.70236516475734
2024-09-02 13:30:00-04:00,AAPL,B,flip_armed,LONG,287.415188744549,trending,,,,,,
2024-09-02 13:45:00-04:00,AAPL,B,pullback_entry,LONG,290.2713084191809,,1.0,,,63.0002501232146,5.417140079532572,295.75966644894214
2024-09-03 13:30:00-04:00,AAPL,B,flip_armed,SHORT,303.51593019215096,trending,,,,,,
2024-09-03 13:45:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,1.0,True,False,43.03503746788707,-0.7481776830820408,
2024-09-03 14:00:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,2.0,True,False,49.31202582236819,-4.532629111096519,
2024-09-03 14:15:00-04:00,AAPL,B,pullback_gate_fail,SHORT,,,3.0,False,False,52.00465103601338,-5.9466431679405005,
2024-09-03 14:30:00-04:00,AAPL,B,reflip_disarm,SHORT,,,4.0,,,,,
2024-09-03 14:30:00-04:00,AAPL,B,flip_armed,LONG,294.87433184712637,trending,,,,,,
2024-09-03 14:45:00-04:00,AAPL,B,pullback_gate_fail,LONG,,,1.0,True,False,55.904241906129975,-1.8906295227502312,
