ts,symbol,combo,event,direction,st_line,regime,bars_since_flip,low,high,rsi,adx14,rsi_ok,adx_level_ok
2025-10-14,AMD,B,no_pullback,LONG,3162.891640378097,,5.0,3450.5361238917003,3582.9660119463633,,,,
2025-10-15,AMD,B,pullback_entry,LONG,3323.21061619684,,6.0,3573.169620620358,,72.55812744594238,24.436085681503933,,
2024-08-26,AMZN,B,flip_armed,LONG,281.01669705472983,corrective,,,,,,,
2024-08-27,AMZN,B,no_pullback,LONG,288.5673874344795,,1.0,320.3021699117572,331.29331597946606,,,,
2024-08-28,AMZN,B,no_pullback,LONG,288.5673874344795,,2.0,319.223232778699,329.34724530646406,,,,
2024-08-29,AMZN,B,no_pullback,LONG,290.4664712855117,,3.0,319.25573454958567,333.8366446243466,,,,
2024-08-30,AMZN,B,no_pullback,LONG,304.1020431807813,,4.0,332.8849689886112,347.6402516425277,,,,
2024-09-02,AMZN,B,no_pullback,LONG,311.8817958663798,,5.0,340.3690453694065,356.5980890425366,,,,
2024-09-03,AMZN,B,pullback_entry,LONG,311.8817958663798,,6.0,333.54207384050335,,65.03366493544057,25.00046881442156,,
2024-10-01,AMZN,B,flip_armed,LONG,280.41348056509077,trending,,,,,,,
2024-10-02,AMZN,B,no_pullback,LONG,298.062105510246,,1.0,332.83344399835,346.2603495904652,,,,
2024-10-03,AMZN,B,no_pullback,LONG,307.6802658384185,,2.0,342.4519016131809,352.71060713711296,,,,
2024-10-04,AMZN,B,no_pullback,LONG,320.089689290489,,3.0,350.5221375142724,372.4359033513612,,,,
2024-10-07,AMZN,B,no_pullback,LONG,327.57007578273533,,4.0,361.8091082892353,373.85457037561554,,,,
2024-10-08,AMZN,B,no_pullback,LONG,340.9759920196441,,5.0,373.1534697259611,389.3859076795773,,,,
2024-10-09,AMZN,B,no_pullback,LONG,341.8343950928366,,6.0,374.3794714120657,389.2564741943997,,,,
2024-10-10,AMZN,B,no_pullback,LONG,348.16542737762916,,7.0,380.57115773608325,394.88911605969304,,,,
2024-10-11,AMZN,B,pullback_entry,LONG,356.5715736788243,,8.0,384.07377931562576,,76.21695008106683,31.51324079667397,,
2025-03-05,AMZN,B,flip_armed,SHORT,1423.0643006746714,trending,,,,,,,
2025-03-06,AMZN,B,no_pullback,SHORT,1404.0704974278367,,1.0,1227.257668558218,1278.8239467063433,,,,
2025-03-07,AMZN,B,no_pullback,SHORT,1399.1725727706562,,2.0,1232.7205801270475,1273.4209425638583,,,,
2025-03-10,AMZN,B,pullback_entry,SHORT,1381.5106263251557,,3.0,1182.2347584061,,49.537420331807375,49.67828984909278,,
2025-05-30,AMZN,B,flip_armed,LONG,886.0253713113617,trending,,,,,,,
2025-06-02,AMZN,B,no_pullback,LONG,913.1750218620939,,1.0,1011.386160748116,1039.0640826375,,,,
2025-06-03,AMZN,B,pullback_gate_fail,LONG,,,2.0,,,49.233987095004935,13.121255432327418,False,False
2025-06-04,AMZN,B,pullback_gate_fail,LONG,,,3.0,,,52.1950451959575,12.876717346605465,True,False
2025-06-05,AMZN,B,pullback_gate_fail,LONG,,,4.0,,,47.79595242711637,12.793173929351086,False,False
2025-06-06,AMZN,B,pullback_gate_fail,LONG,,,5.0,,,50.216630836993275,12.715597899043448,True,False
2025-06-09,AMZN,B,pullback_gate_fail,LONG,,,6.0,,,47.91179402842843,12.832992468862175,False,False
2025-06-10,AMZN,B,pullback_gate_fail,LONG,,,7.0,,,52.21190488165668,12.45291957919549,True,False
2025-06-11,AMZN,B,pullback_gate_fail,LONG,,,8.0,,,52.937716725399845,11.62478182657181,True,False
2025-06-12,AMZN,B,pullback_gate_fail,LONG,,,9.0,,,52.97008305527763,11.045846757928798,True,False
2025-06-13,AMZN,B,pullback_gate_fail,LONG,,,10.0,,,49.245052319599665,10.839246967336077,False,False
2025-06-16,AMZN,B,pullback_gate_fail,LONG,,,11.0,,,48.23647026757473,10.647404304642833,False,False
2025-06-17,AMZN,B,pullback_gate_fail,LONG,,,12.0,,,53.864850231958734,10.908747393973865,True,False
2025-06-18,AMZN,B,no_pullback,LONG,913.1750218620939,,13.0,996.2091382409207,1030.1505955376138,,,,
2025-06-19,AMZN,B,no_pullback,LONG,917.3098564736886,,14.0,996.4943975669731,1041.4581607484527,,,,
2025-06-20,AMZN,B,no_pullback,LONG,945.4274476045216,,15.0,1022.8409857042923,1079.1859549676976,,,,
2025-06-23,AMZN,B,window_expired,LONG,,,16.0,,,,,,
2025-06-30,AMZN,B,flip_armed,SHORT,1111.7471132087203,trending,,,,,,,
2025-07-01,AMZN,B,no_pullback,SHORT,1078.912139682929,,1.0,945.1651922187099,977.9785234111392,,,,
2025-07-02,AMZN,B,pullback_gate_fail,SHORT,,,2.0,,,48.50813117465495,13.230445651790808,True,False
2025-07-03,AMZN,B,pullback_gate_fail,SHORT,,,3.0,,,49.345781816953846,12.465374650294265,True,False
2025-07-04,AMZN,B,pullback_gate_fail,SHORT,,,4.0,,,47.48199537384312,11.598919250257032,True,False
2025-07-07,AMZN,B,pullback_gate_fail,SHORT,,,5.0,,,55.558665935391765,11.69613515822308,False,False
2025-07-08,AMZN,B,pullback_gate_fail,SHORT,,,6.0,,,59.114720886954856,12.65118063179699,False,False
2025-07-09,AMZN,B,reflip_disarm,SHORT,,,7.0,,,,,,
2025-07-09,AMZN,B,flip_armed,LONG,966.6331175397105,trending,,,,,,,
2025-07-10,AMZN,B,no_pullback,LONG,1000.2604172334005,,1.0,1091.5968170211727,1146.6146586297853,,,,
2025-07-11,AMZN,B,no_pullback,LONG,1044.6961916581076,,2.0,1141.5024821718748,1182.1204742482894,,,,
2025-07-14,AMZN,B,no_pullback,LONG,1066.8251993900913,,3.0,1162.2686742997514,1202.1098062482185,,,,
2025-07-15,AMZN,B,pullback_entry,LONG,1066.8251993900913,,4.0,1151.876657910575,,66.32765413574958,21.48461908763473,,
2025-07-25,AMZN,B,flip_armed,SHORT,1201.0685595697469,corrective,,,,,,,
2025-07-28,AMZN,B,no_pullback,SHORT,1158.1019412718863,,1.0,1015.5476364911747,1057.2616808057094,,,,
2025-07-29,AMZN,B,no_pullback,SHORT,1125.5799238262548,,2.0,984.0099062201886,1026.7331905468104,,,,
2025-07-30,AMZN,B,no_pullback,SHORT,1098.4691462713577,,3.0,964.513450999927,998.8709941638615,,,,
2025-07-31,AMZN,B,no_pullback,SHORT,1091.2064269300754,,4.0,949.9844382647035,998.1481147245097,,,,
2025-08-01,AMZN,B,pullback_entry,SHORT,1091.2064269300754,,5.0,963.8348445076451,,45.99683857169844,20.864907206734735,,
2025-10-01,AMZN,B,flip_armed,LONG,960.7649905802282,trending,,,,,,,
2025-10-02,AMZN,B,no_pullback,LONG,991.6504716709502,,1.0,1073.8233292021528,1110.652904019032,,,,
2025-10-03,AMZN,B,pullback_gate_fail,LONG,,,2.0,,,61.719688465577015,13.801964246959885,True,False
2025-10-06,AMZN,B,no_pullback,LONG,1003.5845385632687,,3.0,1086.0819939903863,1135.922893582308,,,,
2025-10-07,AMZN,B,no_pullback,LONG,1015.9389581929116,,4.0,1103.3998653336776,1140.2606955736965,,,,
2025-10-08,AMZN,B,pullback_gate_fail,LONG,,,5.0,,,51.282723511852716,15.582278474433986,True,False
2025-10-09,AMZN,B,pullback_gate_fail,LONG,,,6.0,,,47.071351852983916,14.767348015025783,False,False
2025-10-10,AMZN,B,pullback_gate_fail,LONG,,,7.0,,,53.69433798713055,14.256673311609603,True,False
2025-10-13,AMZN,B,pullback_gate_fail,LONG,,,8.0,,,56.54785834563496,13.553609314218098,True,False
2025-10-14,AMZN,B,pullback_gate_fail,LONG,,,9.0,,,53.788095318447425,12.90076417378313,True,False
2025-10-15,AMZN,B,pullback_gate_fail,LONG,,,10.0,,,61.005764857854764,13.518550686145945,True,False
2025-10-16,AMZN,B,no_pullback,LONG,1015.9389581929116,,11.0,1100.1424597298046,1169.7163083993216,,,,
2025-10-17,AMZN,B,no_pullback,LONG,1039.1296110195199,,12.0,1135.154141684064,1179.85406180267,,,,
2025-10-20,AMZN,B,no_pullback,LONG,1063.7632872514373,,13.0,1158.8394385040053,1204.6830000995817,,,,
2025-10-21,AMZN,B,pullback_gate_fail,LONG,,,14.0,,,62.81846323622194,18.02878024847967,True,False
2025-10-22,AMZN,B,pullback_gate_fail,LONG,,,15.0,,,49.23389922230617,17.076764205711257,False,False
2025-10-23,AMZN,B,window_expired,LONG,,,16.0,,,,,,
2025-11-10,AMZN,B,flip_armed,SHORT,1207.0267172951792,corrective,,,,,,,
2025-11-11,AMZN,B,pullback_gate_fail,SHORT,,,1.0,,,54.64874430147623,11.307214988284223,False,False
2025-11-12,AMZN,B,pullback_gate_fail,SHORT,,,2.0,,,51.971099338913305,11.387620222616501,False,False
2025-11-13,AMZN,B,no_pullback,SHORT,1207.0267172951792,,3.0,1066.366770530453,1110.2631562779914,,,,
2025-11-14,AMZN,B,pullback_gate_fail,SHORT,,,4.0,,,50.774022857423056,10.10093506964037,False,False
2025-11-17,AMZN,B,no_pullback,SHORT,1205.39641519633,,5.0,1072.396007341504,1102.3429605284873,,,,
2025-11-18,AMZN,B,no_pullback,SHORT,1205.39641519633,,6.0,1079.314214557487,1108.58406227133,,,,
2025-11-19,AMZN,B,pullback_gate_fail,SHORT,,,7.0,,,56.36363838484002,9.65315371632538,False,False
2025-11-20,AMZN,B,pullback_gate_fail,SHORT,,,8.0,,,54.396398250542354,10.358192388733112,False,False
2025-11-21,AMZN,B,pullback_gate_fail,SHORT,,,9.0,,,54.282247722619005,11.17122960734357,False,False
2025-11-24,AMZN,B,pullback_gate_fail,SHORT,,,10.0,,,51.88347734887104,10.912199093021766,False,False
2025-11-25,AMZN,B,pullback_gate_fail,SHORT,,,11.0,,,48.59981507712143,10.936249712854316,True,False
2025-11-26,AMZN,B,pullback_gate_fail,SHORT,,,12.0,,,50.574740488855426,10.48573185479819,False,False
2025-11-27,AMZN,B,pullback_gate_fail,SHORT,,,13.0,,,38.85692060212264,10.658680831371015,True,False
2025-11-28,AMZN,B,no_pullback,SHORT,1138.9542460330226,,14.0,1003.1508858422302,1040.7387558055605,,,,
2025-12-01,AMZN,B,pullback_gate_fail,SHORT,,,15.0,,,45.08955742796323,10.756359313695972,True,False
2025-12-02,AMZN,B,window_expired,SHORT,,,16.0,,,,,,
2025-12-22,AMZN,B,flip_armed,LONG,1034.0097654861224,corrective,,,,,,,
2025-12-23,AMZN,B,no_pullback,LONG,1082.6380876778883,,1.0,1195.7193131701756,1230.3179723370533,,,,
2025-12-24,AMZN,B,no_pullback,LONG,1096.8032845408834,,2.0,1201.283001783679,1252.7341310851111,,,,
2025-12-25,AMZN,B,pullback_gate_fail,LONG,,,3.0,,,59.75439058711286,13.991471217682143,True,False
2025-12-26,AMZN,B,pullback_gate_fail,LONG,,,4.0,,,62.255222648195115,14.271899727127536,True,False
2025-12-29,AMZN,B,pullback_gate_fail,LONG,,,5.0,,,60.179064062788356,14.931340764114719,True,False
2025-12-30,AMZN,B,pullback_gate_fail,LONG,,,6.0,,,62.01419551596568,15.54367886988853,True,False
2025-12-31,AMZN,B,no_pullback,LONG,1097.7929420515402,,7.0,1199.5155553116895,1270.4919840140662,,,,
2026-01-01,AMZN,B,no_pullback,LONG,1120.3748196323802,,8.0,1227.76942472112,1292.149983766976,,,,
2026-01-02,AMZN,B,pullback_gate_fail,LONG,,,9.0,,,64.14824459190163,19.549467735094666,True,False
2026-01-05,AMZN,B,no_pullback,LONG,1120.3748196323802,,10.0,1218.7732594230868,1280.8052332069383,,,,
2026-01-06,AMZN,B,no_pullback,LONG,1126.07752410576,,11.0,1243.869358956405,1271.9339324486155,,,,
2026-01-07,AMZN,B,pullback_entry,LONG,1126.07752410576,,12.0,1189.834312108243,,57.2795783138453,21.506587290758137,,
2026-02-06,AMZN,B,flip_armed,SHORT,1393.8583501446406,trending,,,,,,,
2026-02-09,AMZN,B,pullback_entry,SHORT,1393.8583501446406,,1.0,1205.2814824855498,,48.13617250786596,25.995497313627613,,
2024-08-07,CRM,B,flip_armed,LONG,288.28816853215295,corrective,,,,,,,
2024-08-08,CRM,B,no_pullback,LONG,301.8681134514653,,1.0,332.6721408304924,345.2206428669744,,,,
2024-08-09,CRM,B,no_pullback,LONG,302.233711415959,,2.0,333.41968603695244,342.1575897831439,,,,
2024-08-12,CRM,B,no_pullback,LONG,308.615601919877,,3.0,337.40374837405074,350.2488979360767,,,,
2024-08-13,CRM,B,pullback_entry,LONG,308.615601919877,,4.0,330.0195306677969,,64.47837380508463,31.152364871901987,,
2024-09-26,CRM,B,flip_armed,SHORT,404.1107539095285,trending,,,,,,,
2024-09-27,CRM,B,pullback_entry,SHORT,404.1107539095285,,1.0,353.2889280696617,,49.20500269487949,23.446505559634563,,
2024-11-05,CRM,B,flip_armed,LONG,358.2730930293953,trending,,,,,,,
2024-11-06,CRM,B,no_pullback,LONG,358.2730930293953,,1.0,393.5151192477664,408.31160941859497,,,,
2024-11-07,CRM,B,no_pullback,LONG,367.4200287451024,,2.0,397.65164680616266,433.4017281896691,,,,
2024-11-08,CRM,B,no_pullback,LONG,378.53106992492786,,3.0,418.236302341843,432.5993441843111,,,,
2024-11-11,CRM,B,no_pullback,LONG,379.8746520245122,,4.0,417.6965661263879,435.2012217362223,,,,
2024-11-12,CRM,B,pullback_gate_fail,LONG,,,5.0,,,59.530601690920356,18.939107166581138,True,False
2024-11-13,CRM,B,pullback_gate_fail,LONG,,,6.0,,,49.147891351516655,17.865507905776546,False,False
2024-11-14,CRM,B,pullback_gate_fail,LONG,,,7.0,,,49.54074772179509,16.595651691319006,False,False
2024-11-15,CRM,B,pullback_gate_fail,LONG,,,8.0,,,50.181819220663066,15.41649949217986,True,False
2024-11-18,CRM,B,pullback_gate_fail,LONG,,,9.0,,,50.45817982640459,14.321572450122083,True,False
2024-11-19,CRM,B,pullback_gate_fail,LONG,,,10.0,,,58.54133677488004,14.576622559180798,True,False
2024-11-20,CRM,B,no_pullback,LONG,379.8746520245122,,11.0,413.06887347024457,435.4033102110368,,,,
2024-11-21,CRM,B,no_pullback,LONG,379.8746520245122,,12.0,412.5156915765395,432.70858456703945,,,,
2024-11-22,CRM,B,pullback_gate_fail,LONG,,,13.0,,,56.91746087951512,16.883182196345306,True,False
2024-11-25,CRM,B,no_pullback,LONG,379.8746520245122,,14.0,414.7580023604808,438.7317778177842,,,,
2024-11-26,CRM,B,no_pullback,LONG,388.66173446403644,,15.0,430.3620658383653,442.35016321031316,,,,
2024-11-27,CRM,B,window_expired,LONG,,,16.0,,,,,,
2025-02-12,CRM,B,flip_armed,SHORT,534.8719424403037,corrective,,,,,,,
2025-02-13,CRM,B,pullback_gate_fail,SHORT,,,1.0,,,56.335640222858046,25.350258405632687,False,True
2025-02-14,CRM,B,pullback_gate_fail,SHORT,,,2.0,,,59.07930981563183,24.839691787965965,False,True
2025-02-17,CRM,B,pullback_gate_fail,SHORT,,,3.0,,,59.18531265492455,24.616489137714257,False,True
2025-02-18,CRM,B,pullback_gate_fail,SHORT,,,4.0,,,62.27872203529023,24.205368351402985,False,True
2025-02-19,CRM,B,pullback_gate_fail,SHORT,,,5.0,,,57.0376451495591,23.823613335542518,False,True
2025-02-20,CRM,B,pullback_gate_fail,SHORT,,,6.0,,,50.27285464884855,22.25139597901094,False,True
2025-02-21,CRM,B,pullback_gate_fail,SHORT,,,7.0,,,52.11901604519971,20.79147986223162,False,True
2025-02-24,CRM,B,pullback_gate_fail,SHORT,,,8.0,,,58.89690076427711,20.246635828722773,False,True
2025-02-25,CRM,B,pullback_gate_fail,SHORT,,,9.0,,,61.63981422379315,20.02442023147458,False,True
2025-02-26,CRM,B,pullback_gate_fail,SHORT,,,10.0,,,55.86018896200316,19.75459864101632,False,False
2025-02-27,CRM,B,pullback_gate_fail,SHORT,,,11.0,,,53.004142918413365,18.49695622081204,False,False
2025-02-28,CRM,B,pullback_gate_fail,SHORT,,,12.0,,,59.415926405351684,18.026223627506447,False,False
2025-03-03,CRM,B,pullback_gate_fail,SHORT,,,13.0,,,52.984179917607385,18.002678218100296,False,False
2025-03-04,CRM,B,pullback_gate_fail,SHORT,,,14.0,,,51.676237812154355,17.60726330584927,False,False
2025-03-05,CRM,B,pullback_gate_fail,SHORT,,,15.0,,,52.93477985190983,17.177176173077598,False,False
2025-03-06,CRM,B,window_expired,SHORT,,,16.0,,,,,,
2025-03-11,CRM,B,flip_armed,LONG,482.00912854048755,trending,,,,,,,
2025-03-12,CRM,B,no_pullback,LONG,502.07717638174074,,1.0,544.7231922153256,582.3223989198381,,,,
2025-03-13,CRM,B,no_pullback,LONG,524.0255471556825,,2.0,571.9475344960586,601.463814203582,,,,
2025-03-14,CRM,B,no_pullback,LONG,528.887715809964,,3.0,579.5237090797011,602.6281938996492,,,,
2025-03-17,CRM,B,no_pullback,LONG,547.9989650304603,,4.0,593.5169823380502,635.3225615546509,,,,
2025-03-18,CRM,B,pullback_entry,LONG,573.508646594706,,5.0,619.1583881898376,,80.69400850838498,31.270008163785576,,
2025-07-29,CRM,B,flip_armed,SHORT,1425.141076683246,corrective,,,,,,,
2025-07-30,CRM,B,no_pullback,SHORT,1400.3599785511512,,1.0,1230.6035009739435,1271.749103309439,,,,
2025-07-31,CRM,B,no_pullback,SHORT,1400.3599785511512,,2.0,1239.4754335924863,1276.9026955505215,,,,
2025-08-01,CRM,B,pullback_entry,SHORT,1400.3599785511512,,3.0,1240.5686792516158,,48.573239444156556,29.975500157330224,,
2026-01-23,CRM,B,flip_armed,SHORT,2540.6116885543524,trending,,,,,,,
2026-01-26,CRM,B,no_pullback,SHORT,2505.2367884260666,,1.0,2225.5906632740457,2296.9846902565023,,,,
2026-01-27,CRM,B,no_pullback,SHORT,2505.2367884260666,,2.0,2238.887199476731,2303.931323633477,,,,
2026-01-28,CRM,B,pullback_entry,SHORT,2505.2367884260666,,3.0,2281.0892626974555,,48.04896618669127,23.31245807126498,,
2026-03-05,CRM,B,flip_armed,SHORT,2763.191449661317,trending,,,,,,,
2026-03-06,CRM,B,no_pullback,SHORT,2724.4089639458316,,1.0,2376.783692029935,2469.248268168757,,,,
2026-03-09,CRM,B,no_pullback,SHORT,2712.1208013203013,,2.0,2347.3412922657835,2472.042390389358,,,,
2026-03-10,CRM,B,no_pullback,SHORT,2712.1208013203013,,3.0,2353.987056989148,2477.668474752646,,,,
2026-03-11,CRM,B,no_pullback,SHORT,2712.1208013203013,,4.0,2398.2247983773573,2480.5023835069796,,,,
2026-03-12,CRM,B,pullback_entry,SHORT,2712.1208013203013,,5.0,2448.8735199750113,,49.18754186581064,24.42709553919343,,
2024-12-30,CRWD,B,flip_armed,SHORT,886.3280319645876,corrective,,,,,,,
2024-12-31,CRWD,B,no_pullback,SHORT,842.6572979802717,,1.0,733.268590758001,764.1268430803526,,,,
2025-01-01,CRWD,B,no_pullback,SHORT,840.7180715426266,,2.0,737.4973768398418,762.3734725035745,,,,
2025-01-02,CRWD,B,no_pullback,SHORT,830.9699047390692,,3.0,734.1154184852179,754.3155572452507,,,,
2025-01-03,CRWD,B,no_pullback,SHORT,810.4223461754976,,4.0,700.910985433896,742.8208328407629,,,,
2025-01-06,CRWD,B,no_pullback,SHORT,806.577526940307,,5.0,698.5800970600941,736.3089457879097,,,,
2025-01-07,CRWD,B,pullback_entry,SHORT,806.577526940307,,6.0,715.5942835664267,,46.420394208163444,22.445870972077675,,
2025-01-28,CRWD,B,flip_armed,LONG,720.4169059325869,corrective,,,,,,,
2025-01-29,CRWD,B,pullback_gate_fail,LONG,,,1.0,,,72.59549145550017,18.634902394183502,True,False
2025-01-30,CRWD,B,no_pullback,LONG,796.8813653652871,,2.0,877.578430385266,902.1988086715972,,,,
2025-01-31,CRWD,B,no_pullback,LONG,807.2215453034462,,3.0,882.2946428321713,916.8283677045907,,,,
2025-02-03,CRWD,B,pullback_entry,LONG,807.2215453034462,,4.0,871.1224079044457,,73.94175411837853,24.46405357600491,,
2025-03-11,CRWD,B,flip_armed,SHORT,962.7601695535698,trending,,,,,,,
2025-03-12,CRWD,B,pullback_gate_fail,SHORT,,,1.0,,,52.96330362688182,19.94289070590207,False,False
2025-03-13,CRWD,B,reflip_disarm,SHORT,,,2.0,,,,,,
2025-03-13,CRWD,B,flip_armed,LONG,842.9164809250624,trending,,,,,,,
2025-03-14,CRWD,B,no_pullback,LONG,906.3794570619141,,1.0,1003.4080864945641,1040.9907898324468,,,,
2025-03-17,CRWD,B,no_pullback,LONG,907.1713570765355,,2.0,1001.3597483398377,1041.5581152523575,,,,
2025-03-18,CRWD,B,no_pullback,LONG,907.1713570765355,,3.0,995.8373249315601,1027.3929244052342,,,,
2025-03-19,CRWD,B,no_pullback,LONG,909.888132198237,,4.0,1003.5375184185267,1027.6317551550562,,,,
2025-03-20,CRWD,B,no_pullback,LONG,909.888132198237,,5.0,992.1525334300833,1024.5084260899641,,,,
2025-03-21,CRWD,B,no_pullback,LONG,909.888132198237,,6.0,992.5201216505025,1031.7370755613063,,,,
2025-03-24,CRWD,B,no_pullback,LONG,940.0780184918976,,7.0,1021.6395193047726,1065.1080550077245,,,,
2025-03-25,CRWD,B,pullback_entry,LONG,940.0780184918976,,8.0,1012.8132822899279,,61.82162879592144,22.760016426362686,,
2025-05-13,CRWD,B,flip_armed,SHORT,1201.3848454404597,trending,,,,,,,
2025-05-14,CRWD,B,no_pullback,SHORT,1171.815372297955,,1.0,1037.4135294024093,1073.5569880859089,,,,
2025-05-15,CRWD,B,pullback_gate_fail,SHORT,,,2.0,,,36.80414486610649,19.036871312127424,True,False
2025-05-16,CRWD,B,no_pullback,SHORT,1127.102921466827,,3.0,996.7031411746251,1026.2430849321454,,,,
2025-05-19,CRWD,B,no_pullback,SHORT,1123.9178372044098,,4.0,989.9945177213323,1029.8031736026392,,,,
2025-05-20,CRWD,B,pullback_entry,SHORT,1123.9178372044098,,5.0,976.1378030022763,,35.45589544907338,21.27775255669451,,
2025-06-16,CRWD,B,flip_armed,LONG,938.7078337630387,trending,,,,,,,
2025-06-17,CRWD,B,no_pullback,LONG,955.6853842887522,,1.0,1044.516518124694,1092.464949775911,,,,
2025-06-18,CRWD,B,pullback_entry,LONG,955.6853842887522,,2.0,1026.5027664584338,,51.30485064222516,22.866726683587714,,
2025-07-11,CRWD,B,flip_armed,LONG,980.6395876550953,trending,,,,,,,
2025-07-14,CRWD,B,no_pullback,LONG,996.814090026075,,1.0,1079.7397946637561,1141.0027659854331,,,,
2025-07-15,CRWD,B,no_pullback,LONG,996.814090026075,,2.0,1083.8312392167556,1141.1822145942128,,,,
2025-07-16,CRWD,B,no_pullback,LONG,1029.531623729018,,3.0,1120.1254571143613,1177.291297979903,,,,
2025-07-17,CRWD,B,pullback_entry,LONG,1029.531623729018,,4.0,1101.0228556900772,,57.29342437872451,20.96133332725832,,
2025-08-15,CRWD,B,flip_armed,SHORT,1168.065640382187,corrective,,,,,,,
2025-08-18,CRWD,B,no_pullback,SHORT,1131.3813063542327,,1.0,992.1866352316317,1025.879180887302,,,,
2025-08-19,CRWD,B,no_pullback,SHORT,1122.538534349167,,2.0,980.8263143802035,1022.9578630517693,,,,
2025-08-20,CRWD,B,no_pullback,SHORT,1106.6169638864174,,3.0,966.3012512044938,1008.6131333539082,,,,
2025-08-21,CRWD,B,no_pullback,SHORT,1087.0441779478765,,4.0,953.3590639027343,988.6141567009311,,,,
2025-08-22,CRWD,B,pullback_entry,SHORT,1087.0441779478765,,5.0,938.4086791893905,,40.661535658169306,20.22133403093764,,
2025-10-17,CRWD,B,flip_armed,SHORT,1234.6526190147317,trending,,,,,,,
2025-10-20,CRWD,B,no_pullback,SHORT,1207.8095817801977,,1.0,1035.4726337442,1088.0728739153421,,,,
2025-10-21,CRWD,B,pullback_gate_fail,SHORT,,,2.0,,,48.72505650142923,18.721447229204045,True,False
2025-10-22,CRWD,B,pullback_gate_fail,SHORT,,,3.0,,,46.734372958532305,17.790631971480387,True,False
2025-10-23,CRWD,B,pullback_gate_fail,SHORT,,,4.0,,,46.84467797006463,16.737909682261563,True,False
2025-10-24,CRWD,B,pullback_gate_fail,SHORT,,,5.0,,,42.71540177377978,16.30186643629067,True,False
2025-10-27,CRWD,B,no_pullback,SHORT,1207.8095817801977,,6.0,1072.1828194896661,1099.8832050817764,,,,
2025-10-28,CRWD,B,pullback_gate_fail,SHORT,,,7.0,,,44.74462637226841,14.920532480501576,True,False
2025-10-29,CRWD,B,pullback_gate_fail,SHORT,,,8.0,,,50.7379467423349,14.369421081588118,False,False
