ts,symbol,combo,event,direction,st_line,regime,bars_since_flip,rsi,adx14,low,rsi_ok,adx_level_ok,high
2025-09-22,ADBE,B,pullback_gate_fail,LONG,,,3.0,56.77298487096177,16.78890023071713,,True,False,
2025-09-23,ADBE,B,pullback_gate_fail,LONG,,,4.0,54.62235974227804,16.485608165387955,,True,False,
2025-09-24,ADBE,B,pullback_gate_fail,LONG,,,5.0,47.397339394566316,15.916046006628502,,False,False,
2025-09-25,ADBE,B,pullback_gate_fail,LONG,,,6.0,48.15613303180574,15.243360512056773,,False,False,
2025-09-26,ADBE,B,pullback_gate_fail,LONG,,,7.0,53.301698641194136,14.181525941870571,,True,False,
2025-09-29,ADBE,B,pullback_gate_fail,LONG,,,8.0,52.32524537531238,13.403369283577549,,True,False,
2025-09-30,ADBE,B,pullback_gate_fail,LONG,,,9.0,46.72122757320378,13.158888619011876,,False,False,
2025-10-01,ADBE,B,pullback_gate_fail,LONG,,,10.0,40.20116540716839,13.800169434120301,,False,False,
2025-10-02,ADBE,B,pullback_gate_fail,LONG,,,11.0,47.087697599381485,14.132680284571993,,False,False,
2025-10-03,ADBE,B,pullback_gate_fail,LONG,,,12.0,43.73747605982104,14.349178073075606,,False,False,
2025-10-06,ADBE,B,pullback_gate_fail,LONG,,,13.0,46.49044242769713,13.930299715767362,,False,False,
2025-10-07,ADBE,B,pullback_gate_fail,LONG,,,14.0,45.272109919920695,13.541341241123993,,False,False,
2025-10-08,ADBE,B,pullback_gate_fail,LONG,,,15.0,45.73066851845852,13.098252808856676,,False,False,
2025-10-09,ADBE,B,window_expired,LONG,,,16.0,,,,,,
2025-10-10,ADBE,B,flip_armed,SHORT,365.2394123158388,trending,,,,,,,
2025-10-13,ADBE,B,pullback_gate_fail,SHORT,,,1.0,39.624195714572025,14.602454921130608,,True,False,
2025-10-14,ADBE,B,pullback_gate_fail,SHORT,,,2.0,37.30361110131354,15.60879396392648,,True,False,
2025-10-15,ADBE,B,pullback_gate_fail,SHORT,,,3.0,34.03323777752088,16.88558806638375,,True,False,
2025-10-16,ADBE,B,pullback_gate_fail,SHORT,,,4.0,33.223290281770005,18.22291067207922,,True,False,
2025-10-17,ADBE,B,pullback_gate_fail,SHORT,,,5.0,38.02858806415353,19.464710234510726,,True,False,
2025-10-20,ADBE,B,pullback_gate_fail,SHORT,,,6.0,47.854433330972185,19.01076040042922,,True,False,
2025-10-21,ADBE,B,reflip_disarm,SHORT,,,7.0,,,,,,
2025-10-21,ADBE,B,flip_armed,LONG,328.6131625245124,corrective,,,,,,,
2025-10-22,ADBE,B,pullback_gate_fail,LONG,,,1.0,54.96007051990061,18.13623608161247,,True,False,
2025-10-23,ADBE,B,pullback_gate_fail,LONG,,,2.0,55.14496969827323,17.27356629084777,,True,False,
2025-10-24,ADBE,B,pullback_gate_fail,LONG,,,3.0,54.41020394038349,16.841306211521395,,True,False,
2025-10-27,ADBE,B,pullback_gate_fail,LONG,,,4.0,57.61076592470691,16.33784454849064,,True,False,
2025-10-28,ADBE,B,pullback_gate_fail,LONG,,,5.0,59.1480580208042,16.495875907097982,,True,False,
2025-10-29,ADBE,B,reflip_disarm,LONG,,,6.0,,,,,,
2025-10-29,ADBE,B,flip_armed,SHORT,369.01891990981056,corrective,,,,,,,
2025-10-30,ADBE,B,pullback_gate_fail,SHORT,,,1.0,43.50511555368854,16.488994602154857,,True,False,
2025-10-31,ADBE,B,pullback_gate_fail,SHORT,,,2.0,44.477111911606514,16.636606067522724,,True,False,
2025-11-03,ADBE,B,pullback_gate_fail,SHORT,,,3.0,42.517418168105465,17.119410303199807,,True,False,
2025-11-04,ADBE,B,pullback_gate_fail,SHORT,,,4.0,41.205296147003835,17.572911808628007,,True,False,
2025-11-05,ADBE,B,pullback_gate_fail,SHORT,,,5.0,41.39812948886979,18.135268427720476,,True,False,
2025-11-06,ADBE,B,pullback_gate_fail,SHORT,,,6.0,36.09460873129249,19.231242841943647,,True,False,
2025-11-07,ADBE,B,pullback_entry,SHORT,348.3531248697107,,7.0,35.92186520207312,20.369577998798487,323.06,,,
2025-12-05,ADBE,B,flip_armed,LONG,317.7306911438809,corrective,,,,,,,
2025-12-08,ADBE,B,pullback_entry,LONG,321.28287202949286,,1.0,56.623166401648064,24.09261215490143,338.295,,,
2026-01-02,ADBE,B,flip_armed,SHORT,361.3567985318128,corrective,,,,,,,
2026-01-05,ADBE,B,pullback_entry,SHORT,351.0831186786315,,1.0,38.17307237933167,28.168588143782515,327.635,,,
2026-03-05,ADBE,B,flip_armed,LONG,256.8126860531834,corrective,,,,,,,
2026-03-06,ADBE,B,pullback_entry,LONG,256.8126860531834,,1.0,57.285531456180586,35.88203879611382,276.27,,,
2023-10-06,AMD,B,flip_armed,LONG,95.26442950609342,corrective,,,,,,,
2023-10-09,AMD,B,no_pullback,LONG,96.68098655548407,,1.0,,,104.8,,,107.3
2023-10-10,AMD,B,pullback_gate_fail,LONG,,,2.0,59.45700472200234,13.327828145725599,,True,False,
2023-10-11,AMD,B,pullback_gate_fail,LONG,,,3.0,57.96575665797502,13.920704719755642,,True,False,
2023-10-12,AMD,B,pullback_gate_fail,LONG,,,4.0,58.76826639764751,14.780581289074112,,True,False,
2023-10-13,AMD,B,pullback_gate_fail,LONG,,,5.0,50.90749405030658,14.51279591455809,,True,False,
2023-10-16,AMD,B,pullback_gate_fail,LONG,,,6.0,53.26726635785487,14.264138066793214,,True,False,
2023-10-17,AMD,B,pullback_gate_fail,LONG,,,7.0,50.68425305153207,13.574968443724263,,True,False,
2023-10-18,AMD,B,pullback_gate_fail,LONG,,,8.0,45.217818722711456,12.935025222303095,,False,False,
2023-10-19,AMD,B,pullback_gate_fail,LONG,,,9.0,45.60463331689717,12.044908111188404,,False,False,
2023-10-20,AMD,B,pullback_gate_fail,LONG,,,10.0,44.56908092344698,11.349436565296601,,False,False,
2023-10-23,AMD,B,reflip_disarm,LONG,,,11.0,,,,,,
2023-10-23,AMD,B,flip_armed,SHORT,109.71394829236723,corrective,,,,,,,
2023-10-24,AMD,B,pullback_gate_fail,SHORT,,,1.0,45.30477418989666,11.481464414610922,,True,False,
2023-10-25,AMD,B,pullback_gate_fail,SHORT,,,2.0,36.25026325490681,12.721654767179611,,True,False,
2023-10-26,AMD,B,pullback_gate_fail,SHORT,,,3.0,33.124031661250285,14.34176536828871,,True,False,
2023-10-27,AMD,B,pullback_gate_fail,SHORT,,,4.0,39.53828809747666,15.846153783604302,,True,False,
2023-10-30,AMD,B,pullback_gate_fail,SHORT,,,5.0,39.192532541199036,17.24308588354021,,True,False,
2023-10-31,AMD,B,pullback_gate_fail,SHORT,,,6.0,44.246248435450966,17.675026994408164,,True,False,
2023-11-01,AMD,B,reflip_disarm,SHORT,,,7.0,,,,,,
2023-11-01,AMD,B,flip_armed,LONG,92.56051243675046,corrective,,,,,,,
2023-11-02,AMD,B,no_pullback,LONG,97.0717111930754,,1.0,,,105.92,,,109.405
2023-11-03,AMD,B,no_pullback,LONG,99.72329007376786,,2.0,,,107.91,,,113.35
2023-11-06,AMD,B,no_pullback,LONG,101.11396106639108,,3.0,,,110.24,,,113.0
2023-11-07,AMD,B,no_pullback,LONG,102.65831495975196,,4.0,,,111.27,,,114.645
2023-11-08,AMD,B,no_pullback,LONG,104.21573346377677,,5.0,,,112.89,,,115.27
2023-11-09,AMD,B,pullback_entry,LONG,104.9059101173991,,6.0,65.08009340893484,23.684797624402727,113.11,,,
2024-01-02,AMD,B,flip_armed,SHORT,152.65809001092074,trending,,,,,,,
2024-01-03,AMD,B,pullback_gate_fail,SHORT,,,1.0,52.183048051475694,43.40796749042357,,False,True,
2024-01-04,AMD,B,pullback_gate_fail,SHORT,,,2.0,53.081277876899,41.0992607064717,,False,True,
2024-01-05,AMD,B,pullback_gate_fail,SHORT,,,3.0,56.345015193655556,39.538946093593424,,False,True,
2024-01-08,AMD,B,pullback_gate_fail,SHORT,,,4.0,64.26992613704275,38.96050103414067,,False,True,
2024-01-09,AMD,B,reflip_disarm,SHORT,,,5.0,,,,,,
2024-01-09,AMD,B,flip_armed,LONG,134.9460916294514,trending,,,,,,,
2024-01-10,AMD,B,pullback_entry,LONG,136.34398246650628,,1.0,65.72952326404524,38.63990029663824,146.69,,,
2024-03-14,AMD,B,flip_armed,SHORT,215.0507574170557,trending,,,,,,,
2024-03-15,AMD,B,no_pullback,SHORT,213.67318167535015,,1.0,,,184.94,,,193.76
2024-03-18,AMD,B,no_pullback,SHORT,213.67318167535015,,2.0,,,188.09,,,193.495
2024-03-19,AMD,B,no_pullback,SHORT,205.7379021570336,,3.0,,,177.43,,,185.59
2024-03-20,AMD,B,no_pullback,SHORT,202.26636194133027,,4.0,,,174.0,,,182.615
2024-03-21,AMD,B,pullback_entry,SHORT,202.26636194133027,,5.0,43.5133700510088,27.145965413543028,177.685,,,
2024-05-16,AMD,B,flip_armed,LONG,149.5317412140554,corrective,,,,,,,
2024-05-17,AMD,B,pullback_entry,LONG,151.13506709264988,,1.0,56.85678059694372,21.34637323782341,162.35,,,
2024-07-17,AMD,B,flip_armed,SHORT,184.4291874283227,trending,,,,,,,
2024-07-18,AMD,B,no_pullback,SHORT,178.59751868549043,,1.0,,,153.24,,,163.24
2024-07-19,AMD,B,no_pullback,SHORT,172.69051681694137,,2.0,,,150.63,,,155.54
2024-07-22,AMD,B,no_pullback,SHORT,172.69051681694137,,3.0,,,152.565,,,156.58
2024-07-23,AMD,B,no_pullback,SHORT,172.69051681694137,,4.0,,,153.88,,,157.03
2024-07-24,AMD,B,no_pullback,SHORT,167.45199675955027,,5.0,,,144.55,,,153.58
2024-07-25,AMD,B,no_pullback,SHORT,159.30079708359526,,6.0,,,136.88,,,144.71
2024-07-26,AMD,B,no_pullback,SHORT,157.19521737523573,,7.0,,,138.3,,,141.28
2024-07-29,AMD,B,no_pullback,SHORT,157.19521737523573,,8.0,,,138.76,,,144.415
2024-07-30,AMD,B,no_pullback,SHORT,155.1306010739409,,9.0,,,134.15,,,141.63
2024-07-31,AMD,B,pullback_entry,SHORT,155.1306010739409,,10.0,38.66463920721722,26.03597660469192,141.66,,,
2024-09-03,AMD,B,flip_armed,SHORT,157.9555409600241,corrective,,,,,,,
2024-09-04,AMD,B,no_pullback,SHORT,157.73248686402172,,1.0,,,138.59,,,143.36
2024-09-05,AMD,B,no_pullback,SHORT,155.8417381776195,,2.0,,,137.94,,,141.7
2024-09-06,AMD,B,no_pullback,SHORT,151.81206435985757,,3.0,,,132.12,,,138.97
2024-09-09,AMD,B,no_pullback,SHORT,151.81206435985757,,4.0,,,134.915,,,138.44
2024-09-10,AMD,B,pullback_entry,SHORT,151.81206435985757,,5.0,47.849361866957956,21.141770004289206,137.28,,,
2024-10-15,AMD,B,flip_armed,SHORT,174.87746107925705,corrective,,,,,,,
2024-10-16,AMD,B,pullback_entry,SHORT,170.8207149713313,,1.0,45.65493717644534,20.92763222842379,154.92,,,
2024-10-30,AMD,B,flip_armed,SHORT,166.7529746532415,corrective,,,,,,,
2024-10-31,AMD,B,no_pullback,SHORT,161.88742718791735,,1.0,,,143.355,,,148.66
2024-11-01,AMD,B,no_pullback,SHORT,157.98943446912563,,2.0,,,141.35,,,144.48
2024-11-04,AMD,B,no_pullback,SHORT,156.23199102221307,,3.0,,,139.77,,,143.63
2024-11-05,AMD,B,no_pullback,SHORT,155.59879191999175,,4.0,,,140.82,,,143.06
2024-11-06,AMD,B,pullback_gate_fail,SHORT,,,5.0,41.006593315050715,18.06987764627929,,True,False,
2024-11-07,AMD,B,pullback_gate_fail,SHORT,,,6.0,46.59381306786323,17.09265271751362,,True,False,
2024-11-08,AMD,B,pullback_gate_fail,SHORT,,,7.0,44.87734631235759,16.07107021455824,,True,False,
2024-11-11,AMD,B,pullback_gate_fail,SHORT,,,8.0,44.24350261003965,15.575929718547862,,True,False,
2024-11-12,AMD,B,pullback_gate_fail,SHORT,,,9.0,40.683002996504115,15.662733899077907,,True,False,
2024-11-13,AMD,B,pullback_gate_fail,SHORT,,,10.0,36.98879010995021,16.114175663982213,,True,False,
2024-11-14,AMD,B,pullback_gate_fail,SHORT,,,11.0,36.61494881309898,16.606385520656744,,True,False,
2024-11-15,AMD,B,pullback_gate_fail,SHORT,,,12.0,33.44766561152534,17.745307812210868,,True,False,
2024-11-18,AMD,B,pullback_gate_fail,SHORT,,,13.0,39.198523573784776,17.957283929759207,,True,False,
2024-11-19,AMD,B,pullback_gate_fail,SHORT,,,14.0,39.84631761434518,18.161653313237874,,True,False,
2024-11-20,AMD,B,pullback_gate_fail,SHORT,,,15.0,38.120538034907995,18.618553277272053,,True,False,
2024-11-21,AMD,B,window_expired,SHORT,,,16.0,,,,,,
2025-03-24,AMD,B,flip_armed,LONG,101.07133628981175,corrective,,,,,,,
2025-03-25,AMD,B,no_pullback,LONG,103.33670266083058,,1.0,,,112.73,,,114.95
2025-03-26,AMD,B,pullback_entry,LONG,103.33670266083058,,2.0,54.33665760324939,23.387421301093628,108.7,,,
2025-05-02,AMD,B,flip_armed,LONG,86.84167387886185,corrective,,,,,,,
2025-05-05,AMD,B,no_pullback,LONG,88.56075649097565,,1.0,,,98.78,,,102.045
2025-05-06,AMD,B,no_pullback,LONG,88.56075649097565,,2.0,,,97.46,,,100.07
2025-05-07,AMD,B,no_pullback,LONG,88.56075649097565,,3.0,,,96.92,,,103.37
2025-05-08,AMD,B,no_pullback,LONG,91.50547898192126,,4.0,,,101.57,,,105.43
2025-05-09,AMD,B,no_pullback,LONG,91.50547898192126,,5.0,,,101.62,,,103.49
2025-05-12,AMD,B,no_pullback,LONG,96.71618797535622,,6.0,,,106.98,,,110.64
2025-05-13,AMD,B,no_pullback,LONG,98.9355691778206,,7.0,,,109.0,,,113.12
2025-05-14,AMD,B,no_pullback,LONG,106.13051226003853,,8.0,,,116.62,,,122.5
2025-05-15,AMD,B,pullback_entry,LONG,106.13051226003853,,9.0,67.70807730152941,21.301822579365762,114.02,,,
2025-08-06,AMD,B,flip_armed,SHORT,180.52488419582528,trending,,,,,,,
2025-08-07,AMD,B,pullback_gate_fail,SHORT,,,1.0,61.69363417227028,37.22952074043445,,False,True,
2025-08-08,AMD,B,pullback_gate_fail,SHORT,,,2.0,61.951102928041614,35.768508349327526,,False,True,
2025-08-11,AMD,B,pullback_gate_fail,SHORT,,,3.0,61.447799992746205,34.64781197206024,,False,True,
2025-08-12,AMD,B,pullback_gate_fail,SHORT,,,4.0,63.37773048093019,33.46043542404586,,False,True,
2025-08-13,AMD,B,reflip_disarm,SHORT,,,5.0,,,,,,
2025-08-13,AMD,B,flip_armed,LONG,162.61383448120716,trending,,,,,,,
2025-08-14,AMD,B,no_pullback,LONG,162.7339510330864,,1.0,,,179.63,,,185.4
2025-08-15,AMD,B,no_pullback,LONG,162.7339510330864,,2.0,,,176.3,,,179.83
2025-08-18,AMD,B,pullback_entry,LONG,162.7339510330864,,3.0,59.593162845814945,31.933544748734988,174.37,,,
2025-08-29,AMD,B,flip_armed,SHORT,181.13461638727202,corrective,,,,,,,
2025-09-02,AMD,B,pullback_gate_fail,SHORT,,,1.0,46.02135404605973,18.233856538193745,,True,False,
2025-09-03,AMD,B,pullback_gate_fail,SHORT,,,2.0,45.7834504492711,17.466567871362425,,True,False,
2025-09-04,AMD,B,pullback_gate_fail,SHORT,,,3.0,45.40974754971112,17.123644127228776,,True,False,
2025-09-05,AMD,B,pullback_gate_fail,SHORT,,,4.0,35.60592230042545,17.692140546798413,,True,False,
2025-09-08,AMD,B,no_pullback,SHORT,166.17226188052027,,5.0,,,149.24,,,152.615
2025-09-09,AMD,B,pullback_gate_fail,SHORT,,,6.0,41.98626511139187,18.31784491267235,,True,False,
2025-09-10,AMD,B,pullback_gate_fail,SHORT,,,7.0,46.51836341793738,17.01225304500852,,True,False,
2025-09-11,AMD,B,pullback_gate_fail,SHORT,,,8.0,42.71661204227736,16.186926202696373,,True,False,
2025-09-12,AMD,B,pullback_gate_fail,SHORT,,,9.0,46.210031277354275,15.382115305208607,,True,False,
2025-09-15,AMD,B,pullback_gate_fail,SHORT,,,10.0,49.266269022650924,14.435890714968718,,True,False,
2025-09-16,AMD,B,pullback_gate_fail,SHORT,,,11.0,48.42524639458056,13.5170662660767,,True,False,
2025-09-17,AMD,B,pullback_gate_fail,SHORT,,,12.0,46.92277846158171,13.183030936881625,,True,False,
2025-09-18,AMD,B,pullback_gate_fail,SHORT,,,13.0,45.53999805826313,13.677803614278922,,True,False,
2025-09-19,AMD,B,pullback_gate_fail,SHORT,,,14.0,44.93732076712995,13.914181047739984,,True,False,
2025-09-22,AMD,B,pullback_gate_fail,SHORT,,,15.0,48.33467044778988,13.612327015988775,,True,False,
2025-09-23,AMD,B,window_expired,SHORT,,,16.0,,,,,,
2025-10-02,AMD,B,flip_armed,LONG,155.31810580434055,trending,,,,,,,
2025-10-03,AMD,B,pullback_gate_fail,LONG,,,1.0,54.05158044783454,10.769235061904048,,True,False,
2025-10-06,AMD,B,no_pullback,LONG,186.94754070151583,,2.0,,,203.02,,,226.645
2025-10-07,AMD,B,no_pullback,LONG,186.94754070151583,,3.0,,,209.31,,,218.795
2025-10-08,AMD,B,no_pullback,LONG,191.0669329682278,,4.0,,,210.78,,,235.865
2025-10-09,AMD,B,no_pullback,LONG,203.13748967140506,,5.0,,,229.55,,,240.02
2025-10-10,AMD,B,pullback_entry,LONG,203.13748967140506,,6.0,68.49080098555773,26.59182331926425,213.26,,,
2025-11-07,AMD,B,flip_armed,SHORT,260.1056863635053,corrective,,,,,,,
2025-11-10,AMD,B,pullback_gate_fail,SHORT,,,1.0,56.27104491878815,32.96009455349502,,False,True,
2025-11-11,AMD,B,pullback_gate_fail,SHORT,,,2.0,52.71975958554402,31.095363822096036,,False,True,
2025-11-12,AMD,B,pullback_gate_fail,SHORT,,,3.0,61.40062668391103,30.378640083538773,,False,True,
2025-11-13,AMD,B,pullback_gate_fail,SHORT,,,4.0,55.756403624777334,29.344227246635967,,False,True,
2025-11-14,AMD,B,pullback_gate_fail,SHORT,,,5.0,55.19794745442702,27.469876023070082,,False,True,
2025-11-17,AMD,B,pullback_gate_fail,SHORT,,,6.0,52.01524986390605,25.729407029758903,,False,True,
2025-11-18,AMD,B,no_pullback,SHORT,260.1056863635053,,7.0,,,224.725,,,237.26
2025-11-19,AMD,B,no_pullback,SHORT,260.1056863635053,,8.0,,,219.76,,,235.25
2025-11-20,AMD,B,no_pullback,SHORT,258.8018963660849,,9.0,,,204.675,,,233.785
2025-11-21,AMD,B,no_pullback,SHORT,240.97345672947642,,10.0,,,195.02,,,208.805
2025-11-24,AMD,B,no_pullback,SHORT,240.97345672947642,,11.0,,,205.895,,,216.99
2025-11-25,AMD,B,no_pullback,SHORT,240.20137495087587,,12.0,,,194.34,,,206.54
2025-11-26,AMD,B,no_pullback,SHORT,240.20137495087587,,13.0,,,207.01,,,215.575
2025-11-28,AMD,B,no_pullback,SHORT,240.20137495087587,,14.0,,,214.21,,,218.11
2025-12-01,AMD,B,no_pullback,SHORT,240.20137495087587,,15.0,,,213.635,,,220.94
2025-12-02,AMD,B,window_expired,SHORT,,,16.0,,,,,,
2026-01-15,AMD,B,flip_armed,LONG,209.28847530080384,corrective,,,,,,,
2026-01-16,AMD,B,no_pullback,LONG,209.28847530080384,,1.0,,,229.0,,,234.44
2026-01-20,AMD,B,pullback_gate_fail,LONG,,,2.0,62.50907802777478,15.31116799937842,,True,False,
2026-01-21,AMD,B,no_pullback,LONG,217.607623494286,,3.0,,,235.965,,,252.885
2026-01-22,AMD,B,no_pullback,LONG,224.86936114485738,,4.0,,,246.695,,,255.935
2026-01-23,AMD,B,no_pullback,LONG,234.49392503037166,,5.0,,,256.26,,,266.95
2026-01-26,AMD,B,pullback_entry,LONG,234.49392503037166,,6.0,67.11420840598848,23.40266687529229,250.335,,,
2026-02-04,AMD,B,flip_armed,SHORT,246.99888333690177,corrective,,,,,,,
2026-02-05,AMD,B,no_pullback,SHORT,235.25599500321158,,1.0,,,190.74,,,203.95
2026-02-06,AMD,B,no_pullback,SHORT,235.25599500321158,,2.0,,,196.47,,,209.225
2026-02-09,AMD,B,pullback_entry,SHORT,235.25599500321158,,3.0,45.1080677789748,23.031088981104002,204.23,,,
2023-09-20,AMZN,B,flip_armed,SHORT,145.95568635222654,corrective,,,,,,,
2023-09-21,AMZN,B,pullback_gate_fail,SHORT,,,1.0,36.82694564771805,15.478234302704438,,True,False,
2023-09-22,AMZN,B,pullback_gate_fail,SHORT,,,2.0,36.461705147796344,16.22087998698891,,True,False,
2023-09-25,AMZN,B,pullback_gate_fail,SHORT,,,3.0,41.38382553182972,16.910479550967345,,True,False,
2023-09-26,AMZN,B,pullback_gate_fail,SHORT,,,4.0,34.63004717187792,18.276077794879416,,True,False,
2023-09-27,AMZN,B,pullback_gate_fail,SHORT,,,5.0,34.69464883041985,19.75073710212225,,True,False,
2023-09-28,AMZN,B,pullback_entry,SHORT,134.23623450071364,,6.0,34.67005006055659,21.318357975568894,123.045,,,
2023-10-30,AMZN,B,flip_armed,LONG,119.333045976483,corrective,,,,,,,
2023-10-31,AMZN,B,no_pullback,LONG,121.78224137883471,,1.0,,,131.74,,,133.55
2023-11-01,AMZN,B,pullback_gate_fail,LONG,,,2.0,60.10434488557605,16.656667670351712,,True,False,
2023-11-02,AMZN,B,pullback_gate_fail,LONG,,,3.0,61.26752087077028,16.996891444218914,,True,False,
2023-11-03,AMZN,B,pullback_gate_fail,LONG,,,4.0,61.78337966833162,17.44116761231519,,True,False,
2023-11-06,AMZN,B,pullback_gate_fail,LONG,,,5.0,63.19492620856004,18.08633166309661,,True,False,
2023-11-07,AMZN,B,pullback_gate_fail,LONG,,,6.0,66.43993908731213,19.145888359002857,,True,False,
2023-11-08,AMZN,B,pullback_entry,LONG,133.26261162060933,,7.0,65.07602449300009,20.129762433772942,141.235,,,
2024-01-04,AMZN,B,flip_armed,SHORT,152.98333204146928,trending,,,,,,,
2024-01-05,AMZN,B,pullback_gate_fail,SHORT,,,1.0,41.92661492344153,19.13420541340827,,True,False,
2024-01-08,AMZN,B,pullback_gate_fail,SHORT,,,2.0,51.68026095906519,18.326592266179027,,False,False,
2024-01-09,AMZN,B,pullback_gate_fail,SHORT,,,3.0,56.232662382144646,17.308063739837124,,False,False,
2024-01-10,AMZN,B,reflip_disarm,SHORT,,,4.0,,,,,,
2024-01-10,AMZN,B,flip_armed,LONG,145.67905809759202,trending,,,,,,,
2024-01-11,AMZN,B,pullback_gate_fail,LONG,,,1.0,62.77696969560987,17.81621161802744,,True,False,
2024-01-12,AMZN,B,pullback_gate_fail,LONG,,,2.0,61.2579149849534,18.382696222489844,,True,False,
2024-01-16,AMZN,B,pullback_gate_fail,LONG,,,3.0,57.26104300883326,18.141310489271117,,True,False,
2024-01-17,AMZN,B,pullback_gate_fail,LONG,,,4.0,53.666134799693666,17.11017998358448,,True,False,
2024-01-18,AMZN,B,pullback_gate_fail,LONG,,,5.0,57.30006758365006,16.648479951413197,,True,False,
2024-01-19,AMZN,B,pullback_gate_fail,LONG,,,6.0,60.72766789313976,16.769713334291417,,True,False,
2024-01-22,AMZN,B,pullback_gate_fail,LONG,,,7.0,59.16040898066785,17.207499165695488,,True,False,
2024-01-23,AMZN,B,pullback_gate_fail,LONG,,,8.0,61.5595844695707,17.614014580570696,,True,False,
2024-01-24,AMZN,B,pullback_gate_fail,LONG,,,9.0,63.09192749660006,18.57181888118055,,True,False,
2024-01-25,AMZN,B,pullback_gate_fail,LONG,,,10.0,64.74933194232487,18.661334615740508,,True,False,
2024-01-26,AMZN,B,pullback_gate_fail,LONG,,,11.0,67.00412647429448,19.29977951483702,,True,False,
2024-01-29,AMZN,B,pullback_entry,LONG,152.8897520738402,,12.0,70.39281617937442,20.03203683260341,158.905,,,
2024-04-19,AMZN,B,flip_armed,SHORT,185.906682327296,corrective,,,,,,,
2024-04-22,AMZN,B,pullback_entry,SHORT,185.906682327296,,1.0,44.720151372126764,26.001752895232016,174.6,,,
2024-05-02,AMZN,B,flip_armed,LONG,168.71527108547133,corrective,,,,,,,
2024-05-03,AMZN,B,pullback_gate_fail,LONG,,,1.0,58.80728163128018,18.884732395092463,,True,False,
2024-05-06,AMZN,B,pullback_gate_fail,LONG,,,2.0,61.47961688354712,17.905081881686943,,True,False,
2024-05-07,AMZN,B,pullback_gate_fail,LONG,,,3.0,61.490553609744815,17.24518847117229,,True,False,
2024-05-08,AMZN,B,pullback_gate_fail,LONG,,,4.0,60.112061419531685,16.40000373296301,,True,False,
2024-05-09,AMZN,B,pullback_gate_fail,LONG,,,5.0,61.925948052469735,16.302789117399353,,True,False,
2024-05-10,AMZN,B,pullback_gate_fail,LONG,,,6.0,58.09113432941638,16.05354652563653,,True,False,
2024-05-13,AMZN,B,pullback_gate_fail,LONG,,,7.0,56.47695861874604,15.404414241750215,,True,False,
2024-05-14,AMZN,B,pullback_gate_fail,LONG,,,8.0,57.25490409401393,14.315145784179633,,True,False,
