ts,symbol,combo,event,direction,st_line,regime,bars_since_flip,low,high,rsi_ok,adx_slope_ok,rsi,adx_slope
2025-02-27,AMD,B,flip_armed,SHORT,1366.7367138056673,trending,,,,,,,
2025-02-28,AMD,B,no_pullback,SHORT,1348.5110829174334,,1.0,1182.521131277247,1222.8304683378562,,,,
2025-03-03,AMD,B,no_pullback,SHORT,1321.507317214958,,2.0,1136.3867814619402,1208.2118227341055,,,,
2025-03-04,AMD,B,no_pullback,SHORT,1295.7641866513159,,3.0,1123.2803317170983,1174.2091868224,,,,
2025-03-05,AMD,B,no_pullback,SHORT,1295.7641866513159,,4.0,1139.1000026088575,1188.804693052621,,,,
2025-03-06,AMD,B,no_pullback,SHORT,1285.5094771939316,,5.0,1113.188566668606,1169.2573919971521,,,,
2025-03-07,AMD,B,no_pullback,SHORT,1285.5094771939316,,6.0,1133.102278143535,1215.2481746274323,,,,
2025-03-10,AMD,B,no_pullback,SHORT,1285.5094771939316,,7.0,1186.7721888910078,1225.078404562975,,,,
2025-03-11,AMD,B,pullback_gate_fail,SHORT,,,8.0,,,False,False,54.793726491761085,-2.5837936722071575
2025-03-12,AMD,B,pullback_gate_fail,SHORT,,,9.0,,,False,False,57.61388132432486,-2.951829337203897
2025-03-13,AMD,B,pullback_gate_fail,SHORT,,,10.0,,,False,False,57.9016212127672,-1.1917151264509727
2025-03-14,AMD,B,window_expired,SHORT,,,11.0,,,,,,
2025-03-17,AMD,B,flip_armed,LONG,1162.306616218521,trending,,,,,,,
2025-03-18,AMD,B,no_pullback,LONG,1173.5345312256397,,1.0,1286.3966701651966,1341.301802034858,,,,
2025-03-19,AMD,B,no_pullback,LONG,1174.8590470848283,,2.0,1284.8271604988154,1350.0876443906616,,,,
2025-03-20,AMD,B,no_pullback,LONG,1174.8590470848283,,3.0,1234.4013755516469,1339.374141406903,,,,
2025-03-21,AMD,B,no_pullback,LONG,1174.8590470848283,,4.0,1241.5230055295365,1297.9753097615328,,,,
2025-03-24,AMD,B,no_pullback,LONG,1174.8590470848283,,5.0,1272.113682516493,1345.3281998248365,,,,
2025-03-25,AMD,B,no_pullback,LONG,1174.8590470848283,,6.0,1287.775288544568,1341.8879155113143,,,,
2025-03-26,AMD,B,no_pullback,LONG,1174.8590470848283,,7.0,1243.020477270949,1305.4809822082905,,,,
2025-03-27,AMD,B,no_pullback,LONG,1174.8590470848283,,8.0,1221.7062335814555,1286.6533952517827,,,,
2025-03-28,AMD,B,no_pullback,LONG,1174.8590470848283,,9.0,1235.7015965356572,1272.3211984325696,,,,
2025-03-31,AMD,B,no_pullback,LONG,1174.8590470848283,,10.0,1229.489562850448,1293.4182789392912,,,,
2025-04-01,AMD,B,window_expired,LONG,,,11.0,,,,,,
2025-06-11,AMD,B,flip_armed,SHORT,3314.607220547529,trending,,,,,,,
2025-06-12,AMD,B,no_pullback,SHORT,3310.01401703641,,1.0,2872.249056989665,2976.90013635876,,,,
2025-06-13,AMD,B,no_pullback,SHORT,3259.6249772142855,,2.0,2799.5929561439048,2950.441679803109,,,,
2025-06-16,AMD,B,no_pullback,SHORT,3212.2405752287855,,3.0,2761.3846381078893,2900.996696513482,,,,
2025-06-17,AMD,B,no_pullback,SHORT,3101.628372054549,,4.0,2693.2850779032747,2780.482913936588,,,,
2025-06-18,AMD,B,no_pullback,SHORT,3088.581581299433,,5.0,2664.6341090587794,2792.2041540181094,,,,
2025-06-19,AMD,B,no_pullback,SHORT,3077.8124455336533,,6.0,2655.586454731529,2786.359502754509,,,,
2025-06-20,AMD,B,no_pullback,SHORT,3038.2028212384325,,7.0,2653.0098238960572,2738.3931268704623,,,,
2025-06-23,AMD,B,no_pullback,SHORT,3008.9461486399446,,8.0,2642.1598709028262,2720.2066261927775,,,,
2025-06-24,AMD,B,no_pullback,SHORT,2982.9442813024257,,9.0,2633.3069666593174,2706.174572739557,,,,
2025-06-25,AMD,B,no_pullback,SHORT,2982.9442813024257,,10.0,2632.064332494832,2746.7470320993057,,,,
2025-06-26,AMD,B,window_expired,SHORT,,,11.0,,,,,,
2025-07-14,AMD,B,flip_armed,LONG,2665.6180000246723,trending,,,,,,,
2025-07-15,AMD,B,no_pullback,LONG,2665.6180000246723,,1.0,2879.9048623817675,3025.2388136746904,,,,
2025-07-16,AMD,B,no_pullback,LONG,2665.6180000246723,,2.0,2891.1538353713704,2988.1929738326253,,,,
2025-07-17,AMD,B,no_pullback,LONG,2726.8432314845995,,3.0,2971.782427881356,3070.1489844008074,,,,
2025-07-18,AMD,B,no_pullback,LONG,2799.1734550450374,,4.0,3026.008669154524,3177.5087214799128,,,,
2025-07-21,AMD,B,no_pullback,LONG,2799.1734550450374,,5.0,2999.911628072939,3122.260469743625,,,,
2025-07-22,AMD,B,no_pullback,LONG,2802.7206789780494,,6.0,3045.63985472285,3164.4532877291304,,,,
2025-07-23,AMD,B,no_pullback,LONG,2802.7206789780494,,7.0,3028.4335438366065,3127.9729029047658,,,,
2025-07-24,AMD,B,no_pullback,LONG,2802.7206789780494,,8.0,2908.2895086572544,3099.228115541394,,,,
2025-07-25,AMD,B,no_pullback,LONG,2802.7206789780494,,9.0,2925.235004739311,3115.4128957253242,,,,
2025-07-28,AMD,B,no_pullback,LONG,2802.7206789780494,,10.0,3036.881677954269,3130.134236981153,,,,
2025-07-29,AMD,B,window_expired,LONG,,,11.0,,,,,,
2025-09-10,AMD,B,flip_armed,SHORT,3693.17889238026,corrective,,,,,,,
2025-09-11,AMD,B,no_pullback,SHORT,3693.17889238026,,1.0,3216.5448822306935,3425.707326294755,,,,
2025-09-12,AMD,B,no_pullback,SHORT,3693.17889238026,,2.0,3239.601458905017,3449.399750970259,,,,
2025-09-15,AMD,B,no_pullback,SHORT,3693.17889238026,,3.0,3232.327057230024,3366.8274197697724,,,,
2025-09-16,AMD,B,pullback_gate_fail,SHORT,,,4.0,,,False,True,56.59161417879616,1.391044405265788
2025-09-17,AMD,B,no_pullback,SHORT,3693.17889238026,,5.0,3393.186165740074,3580.1245490957135,,,,
2025-09-18,AMD,B,no_pullback,SHORT,3693.17889238026,,6.0,3174.347909333125,3422.7902932460324,,,,
2025-09-19,AMD,B,no_pullback,SHORT,3583.728302531852,,7.0,3092.7031843508075,3200.6751494218015,,,,
2025-09-22,AMD,B,no_pullback,SHORT,3484.06411298062,,8.0,2990.993432081303,3123.974043839068,,,,
2025-09-23,AMD,B,no_pullback,SHORT,3412.556637633841,,9.0,2954.3299645007633,3053.402411987013,,,,
2025-09-24,AMD,B,no_pullback,SHORT,3394.37159161053,,10.0,2887.9840671835045,3072.738893818261,,,,
2025-09-25,AMD,B,window_expired,SHORT,,,11.0,,,,,,
2025-10-07,AMD,B,flip_armed,LONG,2897.4532219249095,trending,,,,,,,
2025-10-08,AMD,B,no_pullback,LONG,2988.065185065847,,1.0,3287.4556270172975,3424.6270886384013,,,,
2025-10-09,AMD,B,no_pullback,LONG,3027.610532471814,,2.0,3339.3770779037754,3417.0251181191393,,,,
2025-10-10,AMD,B,no_pullback,LONG,3122.620417952673,,3.0,3381.016606830098,3609.557887263113,,,,
2025-10-13,AMD,B,no_pullback,LONG,3162.891640378097,,4.0,3469.000978190037,3586.164211680432,,,,
2025-10-14,AMD,B,no_pullback,LONG,3162.891640378097,,5.0,3450.5361238917003,3582.9660119463633,,,,
2025-10-15,AMD,B,no_pullback,LONG,3323.21061619684,,6.0,3573.169620620358,3874.11919494061,,,,
2025-10-16,AMD,B,no_pullback,LONG,3498.913272023125,,7.0,3806.2151511375073,4018.569284381097,,,,
2025-10-17,AMD,B,no_pullback,LONG,3611.830279225646,,8.0,3928.082098272393,4151.599026735642,,,,
2025-10-20,AMD,B,no_pullback,LONG,3735.339140484943,,9.0,4072.3783949912554,4265.058396768143,,,,
2025-10-21,AMD,B,no_pullback,LONG,3811.2027795663967,,10.0,4140.334940092688,4383.971617408645,,,,
2025-10-22,AMD,B,window_expired,LONG,,,11.0,,,,,,
2024-08-26,AMZN,B,flip_armed,LONG,281.01669705472983,corrective,,,,,,,
2024-08-27,AMZN,B,no_pullback,LONG,288.5673874344795,,1.0,320.3021699117572,331.29331597946606,,,,
2024-08-28,AMZN,B,no_pullback,LONG,288.5673874344795,,2.0,319.223232778699,329.34724530646406,,,,
2024-08-29,AMZN,B,no_pullback,LONG,290.4664712855117,,3.0,319.25573454958567,333.8366446243466,,,,
2024-08-30,AMZN,B,no_pullback,LONG,304.1020431807813,,4.0,332.8849689886112,347.6402516425277,,,,
2024-09-02,AMZN,B,no_pullback,LONG,311.8817958663798,,5.0,340.3690453694065,356.5980890425366,,,,
2024-09-03,AMZN,B,no_pullback,LONG,311.8817958663798,,6.0,333.54207384050335,349.6921708825925,,,,
2024-09-04,AMZN,B,no_pullback,LONG,311.8817958663798,,7.0,331.5201669643671,342.5268061994311,,,,
2024-09-05,AMZN,B,no_pullback,LONG,311.8817958663798,,8.0,329.0543447305694,343.65653080310994,,,,
2024-09-06,AMZN,B,no_pullback,LONG,311.8817958663798,,9.0,326.20159844298075,339.6551858733807,,,,
2024-09-09,AMZN,B,no_pullback,LONG,311.8817958663798,,10.0,324.2498146657685,338.22380289292363,,,,
2024-09-10,AMZN,B,reflip_disarm,LONG,,,11.0,,,,,,
2024-09-10,AMZN,B,flip_armed,SHORT,353.6090936191393,corrective,,,,,,,
2024-09-11,AMZN,B,no_pullback,SHORT,353.6090936191393,,1.0,311.29380697402325,323.8504173480049,,,,
2024-09-12,AMZN,B,no_pullback,SHORT,353.6090936191393,,2.0,311.2986845678942,329.03385940908294,,,,
2024-09-13,AMZN,B,no_pullback,SHORT,353.6090936191393,,3.0,308.0269961493664,324.14416919457915,,,,
2024-09-16,AMZN,B,no_pullback,SHORT,347.6492555305534,,4.0,292.55686793231786,320.78410214119066,,,,
2024-09-17,AMZN,B,no_pullback,SHORT,337.24419170950046,,5.0,292.2135306508507,303.07988746982477,,,,
2024-09-18,AMZN,B,no_pullback,SHORT,337.24419170950046,,6.0,292.3201559017044,311.9517450913604,,,,
2024-09-19,AMZN,B,no_pullback,SHORT,337.24419170950046,,7.0,305.92573027804866,318.75021828963827,,,,
2024-09-20,AMZN,B,no_pullback,SHORT,337.24419170950046,,8.0,303.0608953245965,312.9080520472157,,,,
2024-09-23,AMZN,B,no_pullback,SHORT,337.24419170950046,,9.0,291.39637958455717,310.4726171784523,,,,
2024-09-24,AMZN,B,no_pullback,SHORT,337.24419170950046,,10.0,293.01114293819256,309.82520515711013,,,,
2024-09-25,AMZN,B,window_expired,SHORT,,,11.0,,,,,,
2024-10-01,AMZN,B,flip_armed,LONG,280.41348056509077,trending,,,,,,,
2024-10-02,AMZN,B,no_pullback,LONG,298.062105510246,,1.0,332.83344399835,346.2603495904652,,,,
2024-10-03,AMZN,B,no_pullback,LONG,307.6802658384185,,2.0,342.4519016131809,352.71060713711296,,,,
2024-10-04,AMZN,B,no_pullback,LONG,320.089689290489,,3.0,350.5221375142724,372.4359033513612,,,,
2024-10-07,AMZN,B,no_pullback,LONG,327.57007578273533,,4.0,361.8091082892353,373.85457037561554,,,,
2024-10-08,AMZN,B,no_pullback,LONG,340.9759920196441,,5.0,373.1534697259611,389.3859076795773,,,,
2024-10-09,AMZN,B,no_pullback,LONG,341.8343950928366,,6.0,374.3794714120657,389.2564741943997,,,,
2024-10-10,AMZN,B,no_pullback,LONG,348.16542737762916,,7.0,380.57115773608325,394.88911605969304,,,,
2024-10-11,AMZN,B,no_pullback,LONG,356.5715736788243,,8.0,384.07377931562576,416.4979110413521,,,,
2024-10-14,AMZN,B,no_pullback,LONG,359.42944603240204,,9.0,394.2376500669988,412.3762113274044,,,,
2024-10-15,AMZN,B,no_pullback,LONG,359.42944603240204,,10.0,386.4885238394516,401.9205532036832,,,,
2024-10-16,AMZN,B,window_expired,LONG,,,11.0,,,,,,
2025-03-05,AMZN,B,flip_armed,SHORT,1423.0643006746714,trending,,,,,,,
2025-03-06,AMZN,B,no_pullback,SHORT,1404.0704974278367,,1.0,1227.257668558218,1278.8239467063433,,,,
2025-03-07,AMZN,B,no_pullback,SHORT,1399.1725727706562,,2.0,1232.7205801270475,1273.4209425638583,,,,
2025-03-10,AMZN,B,no_pullback,SHORT,1381.5106263251557,,3.0,1182.2347584061,1272.6137419212635,,,,
2025-03-11,AMZN,B,no_pullback,SHORT,1337.68089841379,,4.0,1164.7214090695422,1210.4304101347705,,,,
2025-03-12,AMZN,B,no_pullback,SHORT,1298.015195611691,,5.0,1135.6417245661478,1172.0136993862454,,,,
2025-03-13,AMZN,B,no_pullback,SHORT,1298.015195611691,,6.0,1147.5263661303582,1234.8621429417124,,,,
2025-03-14,AMZN,B,pullback_gate_fail,SHORT,,,7.0,,,False,False,55.7270833005395,-3.756205377596075
2025-03-17,AMZN,B,pullback_gate_fail,SHORT,,,8.0,,,True,False,49.563236787950494,-0.7751987341498605
2025-03-18,AMZN,B,no_pullback,SHORT,1298.015195611691,,9.0,1120.079704176007,1209.3732604652553,,,,
2025-03-19,AMZN,B,no_pullback,SHORT,1298.015195611691,,10.0,1122.1832623389466,1156.857460704541,,,,
2025-03-20,AMZN,B,window_expired,SHORT,,,11.0,,,,,,
2025-05-30,AMZN,B,flip_armed,LONG,886.0253713113617,trending,,,,,,,
2025-06-02,AMZN,B,no_pullback,LONG,913.1750218620939,,1.0,1011.386160748116,1039.0640826375,,,,
2025-06-03,AMZN,B,no_pullback,LONG,913.1750218620939,,2.0,967.2391653180631,1030.078023635681,,,,
2025-06-04,AMZN,B,no_pullback,LONG,913.1750218620939,,3.0,956.1767409051873,1007.7465344879985,,,,
2025-06-05,AMZN,B,no_pullback,LONG,913.1750218620939,,4.0,950.3295716174845,993.3117987876723,,,,
2025-06-06,AMZN,B,no_pullback,LONG,913.1750218620939,,5.0,957.5645896162362,982.0191410465661,,,,
2025-06-09,AMZN,B,no_pullback,LONG,913.1750218620939,,6.0,950.5483276998629,975.1468505975243,,,,
2025-06-10,AMZN,B,no_pullback,LONG,913.1750218620939,,7.0,958.6395032153085,988.9610049416639,,,,
2025-06-11,AMZN,B,no_pullback,LONG,913.1750218620939,,8.0,981.1275971333648,1007.0503436250689,,,,
2025-06-12,AMZN,B,no_pullback,LONG,913.1750218620939,,9.0,971.3366632072859,1004.4142543690846,,,,
2025-06-13,AMZN,B,no_pullback,LONG,913.1750218620939,,10.0,960.7713777416022,1006.1322826065118,,,,
2025-06-16,AMZN,B,window_expired,LONG,,,11.0,,,,,,
2025-06-30,AMZN,B,flip_armed,SHORT,1111.7471132087203,trending,,,,,,,
2025-07-01,AMZN,B,no_pullback,SHORT,1078.912139682929,,1.0,945.1651922187099,977.9785234111392,,,,
2025-07-02,AMZN,B,no_pullback,SHORT,1078.912139682929,,2.0,941.3784582656343,994.188663025335,,,,
2025-07-03,AMZN,B,no_pullback,SHORT,1078.912139682929,,3.0,986.6963777718222,1024.3036864637304,,,,
2025-07-04,AMZN,B,no_pullback,SHORT,1078.912139682929,,4.0,978.9417599034509,1002.3116804788789,,,,
2025-07-07,AMZN,B,no_pullback,SHORT,1078.912139682929,,5.0,977.9407736354998,1041.8143724088295,,,,
2025-07-08,AMZN,B,pullback_gate_fail,SHORT,,,6.0,,,False,True,59.114720886954856,2.96067365121678
2025-07-09,AMZN,B,reflip_disarm,SHORT,,,7.0,,,,,,
2025-07-09,AMZN,B,flip_armed,LONG,966.6331175397105,trending,,,,,,,
2025-07-10,AMZN,B,no_pullback,LONG,1000.2604172334005,,1.0,1091.5968170211727,1146.6146586297853,,,,
2025-07-11,AMZN,B,no_pullback,LONG,1044.6961916581076,,2.0,1141.5024821718748,1182.1204742482894,,,,
2025-07-14,AMZN,B,no_pullback,LONG,1066.8251993900913,,3.0,1162.2686742997514,1202.1098062482185,,,,
2025-07-15,AMZN,B,no_pullback,LONG,1066.8251993900913,,4.0,1151.876657910575,1197.9782236773856,,,,
2025-07-16,AMZN,B,no_pullback,LONG,1066.8251993900913,,5.0,1139.671767952218,1177.6920500344345,,,,
2025-07-17,AMZN,B,pullback_gate_fail,LONG,,,6.0,,,True,False,54.2937103040689,-5.086961741099493
2025-07-18,AMZN,B,pullback_gate_fail,LONG,,,7.0,,,True,False,55.2917869702609,-5.06165667724364
2025-07-21,AMZN,B,pullback_gate_fail,LONG,,,8.0,,,True,False,59.07345188331233,-3.4683594539198985
2025-07-22,AMZN,B,no_pullback,LONG,1066.8251993900913,,9.0,1120.6592124374465,1148.659528261411,,,,
2025-07-23,AMZN,B,no_pullback,LONG,1066.8251993900913,,10.0,1101.1336237137932,1159.4930359294974,,,,
2025-07-24,AMZN,B,window_expired,LONG,,,11.0,,,,,,
2025-07-25,AMZN,B,flip_armed,SHORT,1201.0685595697469,corrective,,,,,,,
2025-07-28,AMZN,B,no_pullback,SHORT,1158.1019412718863,,1.0,1015.5476364911747,1057.2616808057094,,,,
2025-07-29,AMZN,B,no_pullback,SHORT,1125.5799238262548,,2.0,984.0099062201886,1026.7331905468104,,,,
2025-07-30,AMZN,B,no_pullback,SHORT,1098.4691462713577,,3.0,964.513450999927,998.8709941638615,,,,
2025-07-31,AMZN,B,no_pullback,SHORT,1091.2064269300754,,4.0,949.9844382647035,998.1481147245097,,,,
2025-08-01,AMZN,B,no_pullback,SHORT,1091.2064269300754,,5.0,963.8348445076451,1043.690535491805,,,,
2025-08-04,AMZN,B,no_pullback,SHORT,1091.2064269300754,,6.0,1000.045552707815,1036.6526102196494,,,,
2025-08-05,AMZN,B,no_pullback,SHORT,1091.2064269300754,,7.0,1001.1474742086398,1040.4424782686815,,,,
2025-08-06,AMZN,B,no_pullback,SHORT,1091.2064269300754,,8.0,964.6145134153494,1011.1866386483299,,,,
2025-08-07,AMZN,B,no_pullback,SHORT,1091.2064269300754,,9.0,962.7668021513477,1035.938363284745,,,,
2025-08-08,AMZN,B,pullback_gate_fail,SHORT,,,10.0,,,False,False,51.67275069952187,-4.6315472813166245
2025-08-11,AMZN,B,window_expired,SHORT,,,11.0,,,,,,
2025-10-01,AMZN,B,flip_armed,LONG,960.7649905802282,trending,,,,,,,
2025-10-02,AMZN,B,no_pullback,LONG,991.6504716709502,,1.0,1073.8233292021528,1110.652904019032,,,,
2025-10-03,AMZN,B,no_pullback,LONG,1000.7759748658674,,2.0,1076.3252020626699,1136.2438150581715,,,,
2025-10-06,AMZN,B,no_pullback,LONG,1003.5845385632687,,3.0,1086.0819939903863,1135.922893582308,,,,
2025-10-07,AMZN,B,no_pullback,LONG,1015.9389581929116,,4.0,1103.3998653336776,1140.2606955736965,,,,
2025-10-08,AMZN,B,no_pullback,LONG,1015.9389581929116,,5.0,1060.609397235499,1125.0330785525332,,,,
2025-10-09,AMZN,B,pullback_gate_fail,LONG,,,6.0,,,False,False,47.071351852983916,-3.018316825701959
2025-10-10,AMZN,B,pullback_gate_fail,LONG,,,7.0,,,True,False,53.69433798713055,-1.7439775490954617
2025-10-13,AMZN,B,no_pullback,LONG,1015.9389581929116,,8.0,1065.6787050878365,1106.4093869013461,,,,
2025-10-14,AMZN,B,no_pullback,LONG,1015.9389581929116,,9.0,1066.6379946828322,1101.441136598004,,,,
2025-10-15,AMZN,B,no_pullback,LONG,1015.9389581929116,,10.0,1081.3563728354413,1144.2681887784574,,,,
2025-10-16,AMZN,B,window_expired,LONG,,,11.0,,,,,,
2025-11-10,AMZN,B,flip_armed,SHORT,1207.0267172951792,corrective,,,,,,,
2025-11-11,AMZN,B,no_pullback,SHORT,1207.0267172951792,,1.0,1055.8255232341905,1130.8463970871949,,,,
2025-11-12,AMZN,B,no_pullback,SHORT,1207.0267172951792,,2.0,1089.7640204182562,1118.6034317141489,,,,
2025-11-13,AMZN,B,no_pullback,SHORT,1207.0267172951792,,3.0,1066.366770530453,1110.2631562779914,,,,
2025-11-14,AMZN,B,no_pullback,SHORT,1207.0267172951792,,4.0,1055.5783961737259,1113.4826897961364,,,,
2025-11-17,AMZN,B,no_pullback,SHORT,1205.39641519633,,5.0,1072.396007341504,1102.3429605284873,,,,
2025-11-18,AMZN,B,no_pullback,SHORT,1205.39641519633,,6.0,1079.314214557487,1108.58406227133,,,,
2025-11-19,AMZN,B,no_pullback,SHORT,1205.39641519633,,7.0,1096.5715908879506,1158.0050653026542,,,,
2025-11-20,AMZN,B,no_pullback,SHORT,1205.39641519633,,8.0,1097.4511781236886,1130.334820641726,,,,
2025-11-21,AMZN,B,no_pullback,SHORT,1205.39641519633,,9.0,1101.8312839647303,1136.9082033370096,,,,
2025-11-24,AMZN,B,no_pullback,SHORT,1205.39641519633,,10.0,1072.5845871822705,1118.417174389552,,,,
2025-11-25,AMZN,B,window_expired,SHORT,,,11.0,,,,,,
2025-12-22,AMZN,B,flip_armed,LONG,1034.0097654861224,corrective,,,,,,,
2025-12-23,AMZN,B,no_pullback,LONG,1082.6380876778883,,1.0,1195.7193131701756,1230.3179723370533,,,,
2025-12-24,AMZN,B,no_pullback,LONG,1096.8032845408834,,2.0,1201.283001783679,1252.7341310851111,,,,
2025-12-25,AMZN,B,no_pullback,LONG,1096.8032845408834,,3.0,1143.5226777656994,1230.7842214698455,,,,
2025-12-26,AMZN,B,no_pullback,LONG,1096.8032845408834,,4.0,1158.7184962826732,1203.025188752089,,,,
2025-12-29,AMZN,B,no_pullback,LONG,1096.8032845408834,,5.0,1167.0670445316932,1225.1672804329246,,,,
2025-12-30,AMZN,B,no_pullback,LONG,1096.8032845408834,,6.0,1175.4657629415483,1212.9259245051962,,,,
2025-12-31,AMZN,B,no_pullback,LONG,1097.7929420515402,,7.0,1199.5155553116895,1270.4919840140662,,,,
2026-01-01,AMZN,B,no_pullback,LONG,1120.3748196323802,,8.0,1227.76942472112,1292.149983766976,,,,
2026-01-02,AMZN,B,no_pullback,LONG,1120.3748196323802,,9.0,1202.919343299616,1247.8250383140617,,,,
2026-01-05,AMZN,B,no_pullback,LONG,1120.3748196323802,,10.0,1218.7732594230868,1280.8052332069383,,,,
2026-01-06,AMZN,B,window_expired,LONG,,,11.0,,,,,,
2026-02-06,AMZN,B,flip_armed,SHORT,1393.8583501446406,trending,,,,,,,
2026-02-09,AMZN,B,no_pullback,SHORT,1393.8583501446406,,1.0,1205.2814824855498,1295.9629266533761,,,,
2026-02-10,AMZN,B,no_pullback,SHORT,1393.8583501446406,,2.0,1274.3837199603618,1319.1315073708545,,,,
2026-02-11,AMZN,B,pullback_gate_fail,SHORT,,,3.0,,,False,False,56.05658931630258,-1.807582280715124
2026-02-12,AMZN,B,pullback_gate_fail,SHORT,,,4.0,,,False,True,58.94712469167138,0.4567724245830931
2026-02-13,AMZN,B,pullback_gate_fail,SHORT,,,5.0,,,False,False,54.64702948489091,-2.2660403439225973
2026-02-16,AMZN,B,pullback_gate_fail,SHORT,,,6.0,,,True,False,45.25051144103185,-0.681142033787598
2026-02-17,AMZN,B,no_pullback,SHORT,1393.8583501446406,,7.0,1250.5847933324271,1339.811440968536,,,,
2026-02-18,AMZN,B,no_pullback,SHORT,1393.8583501446406,,8.0,1231.4487422560558,1298.4104016616132,,,,
2026-02-19,AMZN,B,no_pullback,SHORT,1393.8583501446406,,9.0,1242.097617537376,1299.8684701607774,,,,
2026-02-20,AMZN,B,no_pullback,SHORT,1393.8583501446406,,10.0,1229.7318960432463,1279.5164286911836,,,,
2026-02-23,AMZN,B,window_expired,SHORT,,,11.0,,,,,,
2024-08-07,CRM,B,flip_armed,LONG,288.28816853215295,corrective,,,,,,,
2024-08-08,CRM,B,no_pullback,LONG,301.8681134514653,,1.0,332.6721408304924,345.2206428669744,,,,
2024-08-09,CRM,B,no_pullback,LONG,302.233711415959,,2.0,333.41968603695244,342.1575897831439,,,,
2024-08-12,CRM,B,no_pullback,LONG,308.615601919877,,3.0,337.40374837405074,350.2488979360767,,,,
2024-08-13,CRM,B,no_pullback,LONG,308.615601919877,,4.0,330.0195306677969,343.75860449845163,,,,
2024-08-14,CRM,B,no_pullback,LONG,308.615601919877,,5.0,327.7514103224609,339.77183698073827,,,,
2024-08-15,CRM,B,pullback_gate_fail,LONG,,,6.0,,,True,False,56.01425770596461,-5.758884593654031
2024-08-16,CRM,B,no_pullback,LONG,308.615601919877,,7.0,322.98168446620207,340.9211167196024,,,,
2024-08-19,CRM,B,no_pullback,LONG,308.615601919877,,8.0,329.1909626500699,349.77555591709705,,,,
2024-08-20,CRM,B,no_pullback,LONG,311.96055932989185,,9.0,342.7566820514414,357.17950227564194,,,,
2024-08-21,CRM,B,no_pullback,LONG,311.96055932989185,,10.0,339.81976130923664,352.93835100167814,,,,
2024-08-22,CRM,B,window_expired,LONG,,,11.0,,,,,,
2024-09-26,CRM,B,flip_armed,SHORT,404.1107539095285,trending,,,,,,,
2024-09-27,CRM,B,no_pullback,SHORT,404.1107539095285,,1.0,353.2889280696617,373.40753068529307,,,,
2024-09-30,CRM,B,no_pullback,SHORT,404.1107539095285,,2.0,359.28999556372895,370.89716272402444,,,,
2024-10-01,CRM,B,no_pullback,SHORT,404.1107539095285,,3.0,368.6142790688919,383.8602583706071,,,,
2024-10-02,CRM,B,no_pullback,SHORT,404.1107539095285,,4.0,369.6699701338986,387.9642724767101,,,,
2024-10-03,CRM,B,pullback_gate_fail,SHORT,,,5.0,,,False,False,55.918814921985884,-1.1060923963671776
2024-10-04,CRM,B,no_pullback,SHORT,404.1107539095285,,6.0,373.82928510800446,389.6233476258143,,,,
